-->[1]  [OSMlabel=(tourism) (hotel) Berjaya eden Park Hotel, lat=51.5120259, lgt=-0.1866141, score=0.6956521739130435]
-->[2]  [OSMlabel=(tourism) (hotel) Hilton London Hyde Park Hotel, lat=51.5103647, lgt=-0.1873077, score=0.6956521739130435]
-->[3]  [OSMlabel=(tourism) (hotel) The Queen's Park Hotel, lat=51.5116762, lgt=-0.1850173, score=0.6956521739130435]
-->[4]  [OSMlabel=(tourism) (hotel) Troy Hotel, lat=51.5110524, lgt=-0.184907, score=0.6956521739130435]
-->[5]  [OSMlabel=(tourism) (hotel) Park Lodge Hotel, lat=51.5109672, lgt=-0.185273, score=0.6956521739130435]
-->[6]  [OSMlabel=(tourism) (hotel) Kings Hotel, lat=51.5114692, lgt=-0.1849904, score=0.6956521739130435]
-->[7]  [OSMlabel=(tourism) (hotel) The Apollo, lat=51.5112255, lgt=-0.1848885, score=0.6956521739130435]
-->[8]  [OSMlabel=(tourism) (hotel) Central Park Hotel, lat=51.5111809, lgt=-0.1853481, score=0.6956521739130435]
-->[9]  [OSMlabel=(tourism) (hotel) Premier Inn, lat=51.5110723, lgt=-0.1302533, score=0.6950354609929077]
-->[10]  [OSMlabel=(tourism) (hotel) The Royal Victoria & Bull Hotel, lat=51.444297, lgt=0.217012, score=0.6950354609929077]
-->[11]  [OSMlabel=(tourism) (hotel) The George Hotel, lat=51.1494806, lgt=0.8721089, score=0.6944444444444443]
-->[12]  [OSMlabel=(tourism) (hotel) Angel Posting House & Livery, lat=51.2355447, lgt=-0.5737884, score=0.6944444444444443]
-->[13]  [OSMlabel=(tourism) (hotel) Salisbury Arms Hotel, lat=51.7960145, lgt=-0.0775493, score=0.6944444444444443]
-->[14]  [OSMlabel=(tourism) (hotel) New Globe Hotel, lat=51.5245354, lgt=-0.0368949, score=0.6938775510204082]
-->[15]  [OSMlabel=(tourism) (hotel) The Railway Hotel, lat=51.447154, lgt=0.218461, score=0.6938775510204082]
