-->[1]  [OSMlabel=(tourism) (hotel) Sun City Hotel, lat=25.2626792, lgt=55.2964882, score=0.5742471443406023]
-->[2]  [OSMlabel=(tourism) (hotel) Dubai Nova Hotel, lat=25.262376, lgt=55.2958793, score=0.5742471443406023]
-->[3]  [OSMlabel=(tourism) (hotel) Hilton Fujairah, lat=25.13619195, lgt=56.3557447, score=0.5622605363984675]
-->[4]  [OSMlabel=(tourism) (hotel) Iberotel Miramar Al Aqah Beach Resort, lat=25.5015835, lgt=56.3614543, score=0.5622605363984675]
-->[5]  [OSMlabel=(tourism) (hotel) Sandy Beach Hotel & Resort, lat=25.4926581, lgt=56.3604552, score=0.5622605363984675]
-->[6]  [OSMlabel=(tourism) (hotel) Southern Sun Abu Dhabi, lat=24.500459, lgt=54.3712254, score=0.5611111111111112]
-->[7]  [OSMlabel=(tourism) (hotel) Al Bustan Beach Hotel, lat=25.33417005, lgt=55.36349525, score=0.5611111111111112]
-->[8]  [OSMlabel=(tourism) (hotel) Kiku, lat=25.2495498, lgt=55.3472946, score=0.5611111111111112]
-->[9]  [OSMlabel=(tourism) (hotel) Rafee Hotel, lat=25.2700328, lgt=55.3048302, score=0.5611111111111112]
-->[10]  [OSMlabel=(tourism) (hotel) Florida International Hotel, lat=25.271353, lgt=55.30257, score=0.5611111111111112]
-->[11]  [OSMlabel=(tourism) (hotel) Flora Al Souq Hotel, lat=25.2702243, lgt=55.3043578, score=0.5611111111111112]
-->[12]  [OSMlabel=(tourism) (hotel) Ruby Living Courts, lat=25.3352304, lgt=55.3616438, score=0.5611111111111112]
-->[13]  [OSMlabel=(tourism) (hotel) Orchid Hotel, lat=25.26060445, lgt=55.3246791, score=0.5605646630236795]
-->[14]  [OSMlabel=(tourism) (hotel) Novotel, lat=25.2214828, lgt=55.2883397, score=0.5605646630236795]
-->[15]  [OSMlabel=(tourism) (hotel) Imperial hotel apartments, lat=25.255447699999998, lgt=55.2999467, score=0.5605646630236795]
-->[16]  [OSMlabel=(tourism) (hotel) London Crown, lat=25.25469415, lgt=55.29921495, score=0.5605646630236795]
-->[17]  [OSMlabel=(tourism) (hotel) Astoria Hotel, lat=25.2621069, lgt=55.29224055, score=0.5605646630236795]
-->[18]  [OSMlabel=(tourism) (hotel) Chelsea Plaza Hotel, lat=25.23544055, lgt=55.2796043, score=0.5605646630236795]
-->[19]  [OSMlabel=(tourism) (hotel) Golden Sands 3, lat=25.251806600000002, lgt=55.2946611, score=0.5605646630236795]
-->[20]  [OSMlabel=(tourism) (hotel) Hotel Vasantha Bhavan, lat=25.261423, lgt=55.2916491, score=0.5605646630236795]
