-->[1]  [OSMlabel=(tourism) (hotel) Novotel, lat=24.429290899999998, lgt=54.42887835, score=10.0]
-->[2]  [OSMlabel=(tourism) (hotel) Southern Sun Abu Dhabi, lat=24.500459, lgt=54.3712254, score=10.0]
-->[3]  [OSMlabel=(tourism) (hotel) Dusit Thani Abu Dhabi, lat=24.45571085, lgt=54.3949107, score=10.0]
-->[4]  [OSMlabel=(tourism) (hotel) Hilton Capital Grand Abu Dhabi, lat=24.421231650000003, lgt=54.4564366, score=10.0]
-->[5]  [OSMlabel=(tourism) (hotel) Cassells Hotel Apartments, lat=24.484681950000002, lgt=54.36089925, score=10.0]
-->[6]  [OSMlabel=(tourism) (hotel) Traders Hotel Qaryat Al Beri, lat=24.4111137, lgt=54.4913477, score=10.0]
-->[7]  [OSMlabel=(tourism) (hotel) TOP Grand Continental Flamingo, lat=24.4939063, lgt=54.3651358, score=10.0]
-->[8]  [OSMlabel=(tourism) (hotel) Nehal, lat=24.4974913, lgt=54.3736077, score=10.0]
-->[9]  [OSMlabel=(tourism) (hotel) Cristal Salam, lat=24.4901161, lgt=54.3798772, score=10.0]
-->[10]  [OSMlabel=(tourism) (hotel) Westin Abu Dhabi Golf Club -Resort, lat=24.419626, lgt=54.5291416, score=10.0]
-->[11]  [OSMlabel=(tourism) (hotel) Cassells Hotel Apartments, lat=24.484588, lgt=54.3608075, score=10.0]
-->[12]  [OSMlabel=(tourism) (hotel) Hotel Paragon Abu Dhabi, lat=24.484521, lgt=54.3637328, score=10.0]
-->[13]  [OSMlabel=(tourism) (hotel) Hotel Cristal Abu Dhabi, lat=24.484719, lgt=54.363574, score=10.0]
-->[14]  [OSMlabel=(tourism) (hotel) L'Arabia hotel, lat=24.3726057, lgt=54.5380212, score=10.0]
-->[15]  [OSMlabel=(tourism) (hotel) Jumeirah at Etihad Towers, lat=24.4585199, lgt=54.3218257, score=10.0]
-->[16]  [OSMlabel=(tourism) (hotel) Eclipse Hotel, lat=24.4903228, lgt=54.3578107, score=10.0]
-->[17]  [OSMlabel=(tourism) (hotel) Aloft Abu Dhabi, lat=24.4201196, lgt=54.4389804, score=10.0]
-->[18]  [OSMlabel=(tourism) (hotel) Orchid Hotel, lat=25.26060445, lgt=55.3246791, score=9.0]
-->[19]  [OSMlabel=(tourism) (hotel) Royal Grand, lat=25.30807215, lgt=55.3787103, score=9.0]
-->[20]  [OSMlabel=(tourism) (hotel) Novotel, lat=25.2214828, lgt=55.2883397, score=9.0]
