-->[1]  [OSMlabel=(tourism) (hotel) Astoria Hotel, lat=25.2621069, lgt=55.29224055, score=5.0]
-->[2]  [OSMlabel=(tourism) (hotel) Hotel Vasantha Bhavan, lat=25.261423, lgt=55.2916491, score=5.0]
-->[3]  [OSMlabel=(tourism) (hotel) Cassells Hotel Apartments, lat=24.484681950000002, lgt=54.36089925, score=5.0]
-->[4]  [OSMlabel=(tourism) (hotel) Middle East Hotel, lat=25.2729969, lgt=55.3063735, score=5.0]
-->[5]  [OSMlabel=(tourism) (hotel) DoubleTree by Hilton Hotel Dubai - Jumeirah Beach, lat=25.0724883, lgt=55.128186, score=5.0]
-->[6]  [OSMlabel=(tourism) (hotel) Bin Masjid Beach Resort, lat=25.6683477, lgt=55.7594832, score=5.0]
-->[7]  [OSMlabel=(tourism) (hotel) Cassells Hotel Apartments, lat=24.484588, lgt=54.3608075, score=5.0]
-->[8]  [OSMlabel=(tourism) (hotel) Rush Inn Hotel, lat=25.2586937, lgt=55.2961438, score=5.0]
-->[9]  [OSMlabel=(tourism) (hotel) Eclipse Hotel, lat=24.4903228, lgt=54.3578107, score=5.0]
-->[10]  [OSMlabel=(tourism) (hotel) Flora Park Hotel Apartments, lat=25.2540462, lgt=55.3295259, score=5.0]
-->[11]  [OSMlabel=(tourism) (hotel) Hilton Ras Al Khaimah Resort & Spa, lat=25.8139541, lgt=55.9574269, score=5.0]
-->[12]  [OSMlabel=(tourism) (hotel) Delmon Hotel, lat=25.2617175, lgt=55.3241305, score=5.0]
-->[13]  [OSMlabel=(tourism) (hotel) Orchid Hotel, lat=25.26060445, lgt=55.3246791, score=3.0]
-->[14]  [OSMlabel=(tourism) (hotel) Royal Grand, lat=25.30807215, lgt=55.3787103, score=3.0]
-->[15]  [OSMlabel=(tourism) (hotel) Novotel, lat=25.2214828, lgt=55.2883397, score=3.0]
