-->[1]  [OSMlabel=(tourism) (hotel) Southern Sun Abu Dhabi, lat=24.500459, lgt=54.3712254, score=0.4103626347583772]
-->[2]  [OSMlabel=(tourism) (hotel) Al Bustan Beach Hotel, lat=25.33417005, lgt=55.36349525, score=0.4103626347583772]
-->[3]  [OSMlabel=(tourism) (hotel) Chelsea Gardens Hotel, lat=25.0482305, lgt=55.130645, score=0.4103626347583772]
-->[4]  [OSMlabel=(tourism) (hotel) Rayan Hotel, lat=25.3440454, lgt=55.4036021, score=0.4103626347583772]
-->[5]  [OSMlabel=(tourism) (hotel) Ruby Living Courts, lat=25.3352304, lgt=55.3616438, score=0.4103626347583772]
-->[6]  [OSMlabel=(tourism) (hotel) Abjar Grand Hotel, lat=25.2772905, lgt=55.3475547, score=0.4103626347583772]
-->[7]  [OSMlabel=(tourism) (hotel) Astoria Hotel, lat=25.2621069, lgt=55.29224055, score=0.3799783518794073]
-->[8]  [OSMlabel=(tourism) (hotel) Hotel Vasantha Bhavan, lat=25.261423, lgt=55.2916491, score=0.3799783518794073]
-->[9]  [OSMlabel=(tourism) (hotel) Landmark Hotel, lat=25.2690822, lgt=55.3053996, score=0.3799783518794073]
-->[10]  [OSMlabel=(tourism) (hotel) Grand Midwest Tower Hotel Apartments, lat=25.1014427, lgt=55.1707467, score=0.3799783518794073]
-->[11]  [OSMlabel=(tourism) (hotel) Hotel Paragon Abu Dhabi, lat=24.484521, lgt=54.3637328, score=0.3799783518794073]
-->[12]  [OSMlabel=(tourism) (hotel) Hotel Cristal Abu Dhabi, lat=24.484719, lgt=54.363574, score=0.3799783518794073]
-->[13]  [OSMlabel=(tourism) (hotel) Marbella Beach Resort, lat=25.3414396, lgt=55.3846393, score=0.3799783518794073]
-->[14]  [OSMlabel=(tourism) (hotel) Dusit, lat=25.0829862, lgt=55.1443893, score=0.3799783518794073]
-->[15]  [OSMlabel=(tourism) (hotel) Imperial hotel apartments, lat=25.255447699999998, lgt=55.2999467, score=0.30321606093791126]
