403	Sun Aug 07 01:59:34 +0000 2011	4a9b03a6f964a520ff3320e3	{Brett's BBQ}	{33.04544970599569,-117.256775,Encinitas,CA,United States}	{Food,}
403	Tue Aug 02 17:04:03 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Mon Aug 01 20:08:45 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Thu Jul 28 00:56:35 +0000 2011	4ac696eef964a52048b520e3	{Harbor Island}	{32.72497641818314,-117.1933256682876,San Diego,CA,United States}	{Outdoors & Recreation,}
403	Wed Jul 27 23:58:04 +0000 2011	4b76d31df964a520fe612ee3	{San Diego Yacht Club}	{32.71851869344391,-117.22918510437012,San Diego,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
403	Mon Jul 25 20:39:19 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
403	Mon Jul 25 19:26:17 +0000 2011	4b1003e4f964a520796723e3	{Star of India}	{32.720276598165036,-117.1734756231308,San Diego,CA,United States}	{Travel & Transport,Arts & Entertainment,}
403	Sun Jul 24 02:43:54 +0000 2011	4baec2ccf964a520bad53be3	{Masala Spices Of India}	{32.7085749362285,-117.16009418995705,San Diego,CA,United States}	{Food,}
403	Sat Jul 23 22:47:34 +0000 2011	4c489cc319fde21e423f0c76	{Wired Cafe}	{32.70689911972796,-117.15875011393969,San Diego,CA,United States}	{Food,}
403	Sat Jul 23 21:45:35 +0000 2011	4e27a7e2b3ad3ecf934f1a03	{San Diego Comic-Con International 2011}	{32.707885,-117.163846,San Diego,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
403	Sat Jul 23 21:04:48 +0000 2011	4b57f1def964a520ee4628e3	{7-Eleven}	{32.949273480454956,-117.24706398416077,Del Mar,CA,United States}	{Shop & Service,}
403	Fri Jul 22 22:24:22 +0000 2011	4ab55b84f964a5202d7420e3	{Hilton San Diego Gaslamp Quarter}	{32.70806689090795,-117.16097300412078,San Diego,CA,United States}	{Travel & Transport,College & University,Professional & Other Places,}
403	Fri Jul 22 22:16:39 +0000 2011	47a7e7adf964a5208e4d1fe3	{San Diego Convention Center}	{32.706765341432224,-117.16129302978516,San Diego,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
403	Fri Jul 22 21:41:01 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
403	Fri Jul 22 18:09:45 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Fri Jul 22 03:13:39 +0000 2011	4aaefb07f964a520de6320e3	{Poway Sushi Lounge}	{32.95677,-117.04608626666666,Poway,CA,United States}	{Nightlife Spot,Food,}
403	Thu Jul 21 17:25:34 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Thu Jul 21 01:04:17 +0000 2011	4b76d31df964a520fe612ee3	{San Diego Yacht Club}	{32.71851869344391,-117.22918510437012,San Diego,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
403	Tue Jul 19 17:29:15 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Mon Jul 18 20:08:27 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Thu Jul 14 00:10:07 +0000 2011	4b76d31df964a520fe612ee3	{San Diego Yacht Club}	{32.71851869344391,-117.22918510437012,San Diego,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
403	Tue Jul 12 23:07:35 +0000 2011	4b132fe5f964a5204a9523e3	{Hongkong Xpress}	{32.93913069129136,-117.03041946678314,Poway,CA,United States}	{Food,}
403	Tue Jul 12 19:42:51 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Tue Jul 12 17:03:55 +0000 2011	4ae45c37f964a520219a21e3	{St. Therese Church}	{32.79376839604629,-117.06657886505127,San Diego,CA,United States}	{Spiritual Center,Professional & Other Places,}
403	Tue Jul 12 16:58:13 +0000 2011	4a970136f964a520eb2720e3	{San Diego State University}	{32.77484466101961,-117.07383155822752,San Diego,CA,United States}	{College & University,}
403	Sat Jul 09 22:11:47 +0000 2011	40f1d480f964a520630a1fe3	{Fish House Vera Cruz}	{33.136144048295314,-117.18911603454808,San Marcos,CA,United States}	{Food,}
403	Sat Jul 09 21:56:46 +0000 2011	458d64eef964a52007401fe3	{Costco}	{33.135212617085436,-117.12526599396672,San Marcos,CA,United States}	{Shop & Service,Food & Drink Shop,}
403	Fri Jul 08 18:28:21 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Fri Jul 08 17:27:26 +0000 2011	4be72197d4f7c9b66b812720	{LA Fitness}	{32.95591456688646,-117.05768954248941,Poway,CA,United States}	{Shop & Service,}
403	Tue Jul 05 21:35:49 +0000 2011	4bea0e5661aca593a8648300	{Ignis Salon}	{32.951611,-117.066194,Poway,CA,United States}	{}
403	Tue Jul 05 21:35:17 +0000 2011	4b3f8ba7f964a520caa825e3	{Starbucks}	{32.9512202687092,-117.0673323543348,Poway,CA,United States}	{Food,}
403	Sun Jul 03 03:50:31 +0000 2011	4c197c10838020a1ebe1e561	{Bentley's Steak & Chop House}	{33.035621,-117.238739,Encinitas,CA,United States}	{Food,}
403	Sat Jul 02 17:59:23 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
403	Sat Jul 02 04:02:00 +0000 2011	4c12742b583c9c7489433fa4	{Searsucker}	{32.71173216869795,-117.16005398268287,San Diego,CA,United States}	{Nightlife Spot,Food,}
403	Thu Jun 30 18:40:26 +0000 2011	4a9aef0cf964a520a73320e3	{Chipotle Mexican Grill}	{32.9550085,-117.038975,Poway,CA,United States}	{Food,}
403	Thu Jun 30 18:40:08 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Wed Jun 29 20:00:58 +0000 2011	4a84ac1ff964a52048fd1fe3	{Arterra Restaurant}	{32.93557877780714,-117.23895984685018,San Diego,CA,United States}	{Nightlife Spot,}
403	Wed Jun 29 17:45:12 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Wed Jun 29 03:15:54 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Tue Jun 28 17:32:11 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Tue Jun 28 16:35:19 +0000 2011	4be72197d4f7c9b66b812720	{LA Fitness}	{32.95591456688646,-117.05768954248941,Poway,CA,United States}	{Shop & Service,}
403	Tue Jun 28 01:51:08 +0000 2011	4a9aef0cf964a520a73320e3	{Chipotle Mexican Grill}	{32.9550085,-117.038975,Poway,CA,United States}	{Food,}
403	Mon Jun 27 22:41:46 +0000 2011	4bae49e9f964a520df9d3be3	{Floaties Swim School Poway}	{32.95698,-117.04536396666667,Poway,CA,United States}	{Shop & Service,Gym / Fitness Center,}
403	Fri Jun 24 21:20:19 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Fri Jun 24 19:49:04 +0000 2011	4aaefb07f964a520de6320e3	{Poway Sushi Lounge}	{32.95677,-117.04608626666666,Poway,CA,United States}	{Nightlife Spot,Food,}
403	Fri Jun 24 06:48:36 +0000 2011	4cbe5e1a00d83704cc403d5c	{@eRaj's Lair}	{32.9651629639229,-117.04998589117983,,CA,United States}	{Residence,}
403	Fri Jun 24 01:27:52 +0000 2011	4ab2eb7ff964a520fd6c20e3	{The Barrel Room}	{33.01733624877279,-117.07421779632568,San Diego,CA,United States}	{Nightlife Spot,Food,}
403	Thu Jun 23 02:13:25 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Wed Jun 22 02:36:41 +0000 2011	4cbe5e1a00d83704cc403d5c	{@eRaj's Lair}	{32.9651629639229,-117.04998589117983,,CA,United States}	{Residence,}
403	Wed Jun 22 01:50:20 +0000 2011	4a4910bff964a520edaa1fe3	{Starbucks}	{32.95506063941756,-117.03924179077148,Poway,CA,United States}	{Food,}
403	Wed Jun 22 01:07:03 +0000 2011	4b299e20f964a520c8a124e3	{Solid Rock Climbing Gym}	{32.942851,-117.04338,San Diego,CA,United States}	{Shop & Service,Gym / Fitness Center,}
403	Tue Jun 21 23:50:19 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Fri Jun 17 18:53:20 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Fri Jun 17 05:39:24 +0000 2011	4cbe5e1a00d83704cc403d5c	{@eRaj's Lair}	{32.9651629639229,-117.04998589117983,,CA,United States}	{Residence,}
403	Fri Jun 17 02:14:04 +0000 2011	464ef2faf964a520c2461fe3	{Stone Brewing World Bistro & Gardens}	{33.116339535974085,-117.11991745068472,Escondido,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Food,}
403	Fri Jun 17 00:07:13 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Thu Jun 16 05:51:16 +0000 2011	4cbe5e1a00d83704cc403d5c	{@eRaj's Lair}	{32.9651629639229,-117.04998589117983,,CA,United States}	{Residence,}
403	Wed Jun 15 19:25:16 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Wed Jun 15 07:15:15 +0000 2011	4cbe5e1a00d83704cc403d5c	{@eRaj's Lair}	{32.9651629639229,-117.04998589117983,,CA,United States}	{Residence,}
403	Wed Jun 15 05:33:44 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
403	Tue Jun 14 16:40:43 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Tue Jun 14 03:46:12 +0000 2011	4cbe5e1a00d83704cc403d5c	{@eRaj's Lair}	{32.9651629639229,-117.04998589117983,,CA,United States}	{Residence,}
403	Mon Jun 13 21:46:07 +0000 2011	4cbe339a9ca854819970af16	{Omg Raj Productions, LLC}	{32.941027106160824,-117.01987830036072,Poway,CA,United States}	{Professional & Other Places,}
403	Mon Jun 13 20:41:39 +0000 2011	4b590ba5f964a520f67928e3	{Jamba Juice}	{32.95511223,-117.03905,Poway,CA,United States}	{Food,}
403	Sun Jun 12 22:59:10 +0000 2011	4a79ec66f964a52005e81fe3	{Las Olas}	{33.01121326249343,-117.27895807538175,Cardiff by the Sea,CA,United States}	{Food,}
403	Sun Jun 12 22:05:03 +0000 2011	4a9c2626f964a5202f3620e3	{REI}	{33.06957063758687,-117.26476192474365,Encinitas,CA,United States}	{Shop & Service,Clothing Store,}
403	Sun Jun 12 01:41:27 +0000 2011	4b438262f964a52006e225e3	{Starbucks}	{32.83234,-117.166043,San Diego,CA,United States}	{Food,}
403	Sat Jun 11 12:39:51 +0000 2011	4bf92da25ec320a14bca89d3	{H & M Landing}	{32.72347304626872,-117.22761399239857,San Diego,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
403	Sat Jun 11 02:55:17 +0000 2011	42951180f964a5203b241fe3	{W San Diego}	{32.717741914159596,-117.16683741247434,San Diego,CA,United States}	{Travel & Transport,Food,Hotel,}
