1422	Fri Aug 12 00:10:47 +0000 2011	4b60dfebf964a5201fff29e3	{Ruth's Chris Steak House}	{38.77335981139762,-121.271051466465,Roseville,CA,United States}	{Food,}
1422	Tue Aug 09 15:41:14 +0000 2011	4baa6ba9f964a52079683ae3	{Dirt Busters Car Wash}	{38.74421,-121.22723148,Roseville,CA,United States}	{Shop & Service,}
1422	Sat Jul 30 23:43:48 +0000 2011	4cc10e92d327199c5d88c81d	{Lincoln Smiles - Dr. Eloisa Espiritu}	{38.8494375,-121.28707641666666,Lincoln,CA,United States}	{Medical Center,Professional & Other Places,}
1422	Sat Jul 30 02:04:50 +0000 2011	4b58cdb5f964a520f46b28e3	{Famous Kabob}	{38.58835276,-121.40102245,Sacramento,CA,United States}	{Food,}
1422	Fri Jul 29 17:05:41 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Wed Jul 27 00:54:35 +0000 2011	4cc10e92d327199c5d88c81d	{Lincoln Smiles - Dr. Eloisa Espiritu}	{38.8494375,-121.28707641666666,Lincoln,CA,United States}	{Medical Center,Professional & Other Places,}
1422	Sat Jul 23 16:35:37 +0000 2011	4b05dafff964a5207ce422e3	{Starbucks}	{38.744898,-121.274553,Roseville,CA,United States}	{Food,}
1422	Wed Jul 20 01:22:54 +0000 2011	4c951d05f7cfa1cde371ba15	{Wayside Noodles}	{38.777994050000004,-121.290689,Roseville,CA,United States}	{Food,}
1422	Mon Jul 11 16:13:00 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Fri Jun 24 16:29:03 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Sat Jun 11 01:37:08 +0000 2011	4c48968f417b20a1067ce1a9	{Chando's Tacos}	{38.60655902819133,-121.44703235178635,Sacramento,CA,United States}	{Food,}
1422	Thu Jun 09 15:37:04 +0000 2011	4ba17041f964a5200ab737e3	{Keller Williams Tri Valley Realty}	{37.68144288261093,-121.90214831631496,Pleasanton,CA,United States}	{Professional & Other Places,}
1422	Tue Jun 07 16:04:45 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Sun Jun 05 01:23:14 +0000 2011	4b84a2bef964a520413f31e3	{Verdon Party House}	{38.93446288987014,-119.94514355018133,South Lake Tahoe,CA,United States}	{Residence,}
1422	Thu Jun 02 15:53:55 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Wed Jun 01 15:45:54 +0000 2011	4b8550b5f964a5202f5631e3	{Niello Acura}	{38.661372,-121.356984,Sacramento,CA,United States}	{Shop & Service,}
1422	Fri May 27 17:31:43 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Thu May 26 20:09:22 +0000 2011	4c94f9df58d4b60c1bbe2d29	{Safeway Gas Station}	{38.743537,-121.226744,Roseville,CA,United States}	{Shop & Service,}
1422	Mon May 23 20:01:19 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Sun May 22 19:47:00 +0000 2011	4b155059f964a52068b023e3	{Raley Field}	{38.58001006148219,-121.51429295539856,West Sacramento,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,}
1422	Fri May 20 17:22:18 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Thu May 19 21:42:51 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Wed May 18 17:22:48 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Tue May 17 17:44:31 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Tue May 10 21:18:18 +0000 2011	4cc10e92d327199c5d88c81d	{Lincoln Smiles - Dr. Eloisa Espiritu}	{38.8494375,-121.28707641666666,Lincoln,CA,United States}	{Medical Center,Professional & Other Places,}
1422	Thu May 05 16:22:33 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Wed May 04 00:59:20 +0000 2011	4b4a42f4f964a520418126e3	{TRES}	{38.76808369898201,-121.26983642578125,Roseville,CA,United States}	{Nightlife Spot,Food,}
1422	Fri Apr 29 23:37:04 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Fri Apr 29 00:51:43 +0000 2011	4b30466ef964a52081f824e3	{BJ's Restaurant & Brewhouse}	{38.76803621513067,-121.26513744442865,Roseville,CA,United States}	{Nightlife Spot,Food,}
1422	Tue Apr 26 21:17:03 +0000 2011	4c48968f417b20a1067ce1a9	{Chando's Tacos}	{38.60655902819133,-121.44703235178635,Sacramento,CA,United States}	{Food,}
1422	Sat Apr 23 02:05:26 +0000 2011	4d0ad31ad8d78cfa115819be	{Greyhawk}	{38.74019307949398,-121.21769428253174,Granite Bay,CA,United States}	{}
1422	Sat Apr 23 01:40:15 +0000 2011	4d0acbe6d8d78cfa8f2719be	{Douglas Ranch}	{38.74566807478558,-121.20535440461963,Granite Bay,CA,United States}	{}
1422	Thu Apr 21 20:25:08 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Thu Apr 21 05:37:14 +0000 2011	4d09b43033d6b60c73ca9685	{Granite Bay}	{38.74284707428624,-121.22012550172106,Granite Bay,CA,United States}	{Outdoors & Recreation,}
1422	Thu Apr 21 01:35:53 +0000 2011	4d56f26efb65236a044f0cb4	{Milo's Grill}	{38.753035,-121.25153578,Roseville,CA,United States}	{Food,}
1422	Mon Apr 18 19:21:40 +0000 2011	4a38fd6af964a5200d9f1fe3	{Six Flags Discovery Kingdom}	{38.13838773825326,-122.23279237747192,Vallejo,CA,United States}	{Arts & Entertainment,}
1422	Sat Apr 16 20:31:33 +0000 2011	4b631331f964a52035612ae3	{Sam's Club}	{38.78637172,-121.2879038,Roseville,CA,United States}	{Shop & Service,Food & Drink Shop,}
1422	Sat Apr 02 01:20:34 +0000 2011	4c118eeca9420f47d60a7d51	{Zakuro Sushi Bistro}	{38.85053710911831,-121.28587603569031,Lincoln,CA,United States}	{Food,}
1422	Tue Mar 29 21:00:09 +0000 2011	4b1ffbf0f964a520b32b24e3	{Chipotle Mexican Grill}	{38.789591321023,-121.28086213931724,Roseville,CA,United States}	{Food,}
1422	Sun Mar 20 19:27:13 +0000 2011	4ada33f9f964a520eb1f21e3	{Silver Dragon}	{37.799969,-122.27101922035217,Oakland,CA,United States}	{Food,}
1422	Thu Mar 17 03:16:00 +0000 2011	451cfbd2f964a520833a1fe3	{John Wayne Airport (SNA)}	{33.67956837093503,-117.86175727844238,Santa Ana,CA,United States}	{Travel & Transport,}
1422	Thu Mar 17 00:30:23 +0000 2011	4c33977c213c2d7fc233375d	{Terminal A}	{38.693163923377256,-121.5873670578003,Sacramento,CA,United States}	{Travel & Transport,Airport,}
1422	Tue Mar 15 16:18:20 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Mon Mar 14 15:12:09 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Mon Mar 14 01:20:58 +0000 2011	45bcb887f964a52002421fe3	{Vik??s Chaat Corner}	{37.861386335684266,-122.29818077321532,Berkeley,CA,United States}	{Food,}
1422	Thu Mar 10 21:22:25 +0000 2011	4c083065d1329c745cdffc07	{stewart title}	{38.74320775,-121.23256,roseville,CA,United States}	{}
1422	Sat Mar 05 01:05:07 +0000 2011	4bae462bf964a520cf9b3be3	{Wells Fargo Granite Bay}	{38.741342,-121.22799831666667,Roseville,CA,United States}	{}
1422	Mon Feb 28 17:04:42 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Sun Feb 27 19:54:26 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Sun Feb 27 19:54:13 +0000 2011	4cbf21e27dc9a093cc1137f5	{Keller Williams Realty}	{38.780629027389054,-121.27667132806458,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Sun Feb 27 02:41:11 +0000 2011	4a63a254f964a5207cc51fe3	{Westfield Galleria at Roseville}	{38.773625863622975,-121.26917990185241,Roseville,CA,United States}	{Shop & Service,}
1422	Sat Feb 26 20:54:36 +0000 2011	4bae462bf964a520cf9b3be3	{Wells Fargo Granite Bay}	{38.741342,-121.22799831666667,Roseville,CA,United States}	{}
1422	Sat Feb 26 20:51:27 +0000 2011	4c099abebbc676b0d98a48d5	{El Sombrero Taqueria}	{38.742411,-121.225629,Granite Bay,CA,United States}	{Food,}
1422	Sat Feb 26 16:32:58 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Sat Feb 26 16:32:46 +0000 2011	4cbf21e27dc9a093cc1137f5	{Keller Williams Realty}	{38.780629027389054,-121.27667132806458,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Sat Feb 26 04:11:40 +0000 2011	4baab753f964a52028823ae3	{California Roll}	{38.745651,-121.262575,Roseville,CA,United States}	{Food,}
1422	Fri Feb 25 17:18:11 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Fri Feb 25 17:17:39 +0000 2011	4cbf21e27dc9a093cc1137f5	{Keller Williams Realty}	{38.780629027389054,-121.27667132806458,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Fri Feb 25 16:02:03 +0000 2011	4d0acbe6d8d78cfa8f2719be	{Douglas Ranch}	{38.74566807478558,-121.20535440461963,Granite Bay,CA,United States}	{}
1422	Thu Feb 24 19:12:47 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Thu Feb 24 19:12:37 +0000 2011	4cbf21e27dc9a093cc1137f5	{Keller Williams Realty}	{38.780629027389054,-121.27667132806458,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Wed Feb 23 16:40:59 +0000 2011	4cd8539da99d370446cd04ce	{Mark Peek - Short Sale Specialist at KW}	{38.780659299999996,-121.2770044,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Wed Feb 23 16:40:33 +0000 2011	4cbf21e27dc9a093cc1137f5	{Keller Williams Realty}	{38.780629027389054,-121.27667132806458,Roseville,CA,United States}	{Office,Professional & Other Places,}
1422	Wed Feb 23 06:53:37 +0000 2011	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
1422	Wed Feb 23 03:46:09 +0000 2011	451cfbd2f964a520833a1fe3	{John Wayne Airport (SNA)}	{33.67956837093503,-117.86175727844238,Santa Ana,CA,United States}	{Travel & Transport,}
1422	Tue Feb 22 14:58:10 +0000 2011	4d5de68a5b276dcb140cf3c5	{Keller Williams Family Reunion}	{33.799655511130425,-117.92016506195068,Anaheim,CA,United States}	{Professional & Other Places,}
1422	Mon Feb 21 23:50:09 +0000 2011	4703a228f964a5204a4b1fe3	{Soarin' Over California}	{33.808240082238704,-117.92001106972347,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
1422	Mon Feb 21 23:49:36 +0000 2011	45db8eb5f964a520fd421fe3	{Disney California Adventure Park}	{33.80798489664312,-117.91896778777333,Anaheim,CA,United States}	{Arts & Entertainment,}
1422	Mon Feb 21 21:01:21 +0000 2011	4d5de68a5b276dcb140cf3c5	{Keller Williams Family Reunion}	{33.799655511130425,-117.92016506195068,Anaheim,CA,United States}	{Professional & Other Places,}
1422	Mon Feb 21 19:39:28 +0000 2011	4703a234f964a5204b4b1fe3	{The Twilight Zone Tower of Terror}	{33.80683935374519,-117.91716165840626,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
1422	Sun Feb 20 15:13:50 +0000 2011	4d5de68a5b276dcb140cf3c5	{Keller Williams Family Reunion}	{33.799655511130425,-117.92016506195068,Anaheim,CA,United States}	{Professional & Other Places,}
