1486	Sat Dec 03 16:21:41 +0000 2011	4e345976bd414b4ca829d0ab	{Banfield Pet Hospital}	{37.963716169723064,-121.73363624148749,Antioch,CA,United States}	{Medical Center,Professional & Other Places,}
===
1486	Fri Aug 12 00:53:46 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Thu Aug 11 03:31:27 +0000 2011	4b3f817df964a52009a825e3	{IHOP}	{38.00861426254882,-121.8713736247898,Pittsburg,CA,United States}	{Food,}
1486	Wed Aug 10 20:53:52 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Tue Aug 09 23:24:53 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Mon Aug 08 23:22:30 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Sat Aug 06 20:23:53 +0000 2011	4b3f817df964a52009a825e3	{IHOP}	{38.00861426254882,-121.8713736247898,Pittsburg,CA,United States}	{Food,}
1486	Thu Aug 04 21:37:08 +0000 2011	4bc65a7304e8b713adef352d	{Chevron Concord}	{37.97274503416899,-122.05857300399907,Concord,CA,United States}	{Professional & Other Places,}
1486	Thu Aug 04 21:36:12 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Wed Aug 03 23:12:34 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Tue Aug 02 23:13:33 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Sun Jul 31 21:33:50 +0000 2011	4b37d69df964a5202e4725e3	{Sibley Volcanic Regional Preserve}	{37.847917630038594,-122.19881837077305,Oakland,CA,United States}	{Outdoors & Recreation,}
1486	Sat Jul 30 04:21:21 +0000 2011	468ee77af964a5208a481fe3	{North Concord/Martinez BART Station}	{38.002705762731225,-122.02453381000268,Concord,CA,United States}	{Travel & Transport,}
1486	Wed Jul 27 23:11:56 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Wed Jul 27 02:17:25 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Sat Jul 23 17:19:30 +0000 2011	4d8e06cacb9b224b4df07941	{Amigo Tire & Brake}	{38.012256,-121.834414,Antioch,CA,United States}	{Shop & Service,}
1486	Sat Jul 23 03:03:49 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Wed Jul 20 00:10:52 +0000 2011	4a084f23f964a520ae731fe3	{Heather Farm Park}	{37.919094343973654,-122.04193492341358,Walnut Creek,CA,United States}	{Outdoors & Recreation,}
1486	Tue Jul 19 23:20:29 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Tue Jul 19 02:43:00 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Mon Jul 18 00:15:07 +0000 2011	4b063e2af964a520ffe922e3	{Cache Creek Casino Resort}	{38.73447723215538,-122.14285254478455,Brooks,CA,United States}	{Travel & Transport,Arts & Entertainment,}
1486	Sat Jul 16 21:15:54 +0000 2011	4ad21ceff964a52075df20e3	{Brenden Theatres}	{37.97629524049256,-122.03627362217709,Concord,CA,United States}	{Arts & Entertainment,Professional & Other Places,Movie Theater,}
1486	Fri Jul 15 23:13:49 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Wed Jul 13 23:49:45 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Mon Jul 11 01:17:13 +0000 2011	40ccea80f964a52018011fe3	{Farley's}	{37.76265,-122.395966,San Francisco,CA,United States}	{Food,}
1486	Mon Jul 11 01:16:40 +0000 2011	49d7bd13f964a520555d1fe3	{Conservatory of Flowers}	{37.772444802174704,-122.46019542217255,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1486	Mon Jul 11 01:16:01 +0000 2011	49d7bd13f964a520555d1fe3	{Conservatory of Flowers}	{37.772444802174704,-122.46019542217255,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1486	Sun Jul 10 00:11:49 +0000 2011	4a4d27d0f964a5209aad1fe3	{Mozzarella di Bufala}	{37.74009,-122.466572,San Francisco,CA,United States}	{Food,}
1486	Wed Jul 06 23:11:12 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Tue Jul 05 23:20:44 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Sat Jul 02 23:29:49 +0000 2011	4b063e2af964a520ffe922e3	{Cache Creek Casino Resort}	{38.73447723215538,-122.14285254478455,Brooks,CA,United States}	{Travel & Transport,Arts & Entertainment,}
1486	Sat Jul 02 21:34:04 +0000 2011	4a8cbdc0f964a5200f0f20e3	{Chick-fil-A}	{38.25932860424059,-122.05703028705646,Fairfield,CA,United States}	{Food,}
1486	Wed Jun 29 02:09:57 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Fri Jun 24 02:43:52 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Tue Jun 21 23:32:12 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Sun Jun 19 21:07:10 +0000 2011	4c707082fa49a1cda03fa6e3	{Five Guys}	{37.945106,-122.061572,Pleasant Hill,CA,United States}	{Food,}
1486	Sat Jun 18 01:47:30 +0000 2011	4bf8cebf508c0f4792e23e31	{River Rock Casino}	{38.70339941281202,-122.85910189283754,Geyserville,CA,United States}	{Arts & Entertainment,}
1486	Thu Jun 16 22:01:18 +0000 2011	4c07e80e009a0f47133fe5bf	{Oil Can Henry's}	{37.99340486526489,-121.7836791,Antioch,CA,United States}	{Shop & Service,}
1486	Wed Jun 15 20:37:51 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Wed Jun 15 12:18:27 +0000 2011	463b2d04f964a52021461fe3	{Glen Park BART Station}	{37.73329799773515,-122.43383181802278,San Francisco,CA,United States}	{Travel & Transport,}
1486	Tue Jun 14 23:04:18 +0000 2011	4a4678a2f964a520e6a81fe3	{Albany Bulb}	{37.889689316564045,-122.32516765594482,Albany,CA,United States}	{Outdoors & Recreation,}
1486	Mon Jun 13 22:27:36 +0000 2011	4b886cbff964a520cdf631e3	{The Big C Athletic Club}	{37.97636426616692,-122.04694104452082,Concord,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1486	Sat Jun 11 03:44:22 +0000 2011	4b9bf179f964a520d23836e3	{China City Restaurant}	{37.995069,-121.806584,Antioch,CA,United States}	{Food,}
1486	Sat Jun 11 00:18:21 +0000 2011	4b5f3b37f964a520f0ae29e3	{Deer Valley High School}	{37.963991043148546,-121.77581597403523,Antioch,CA,United States}	{School,Professional & Other Places,}
1486	Thu Jun 09 23:50:56 +0000 2011	4b5f3b37f964a520f0ae29e3	{Deer Valley High School}	{37.963991043148546,-121.77581597403523,Antioch,CA,United States}	{School,Professional & Other Places,}
1486	Thu Jun 09 03:19:36 +0000 2011	468ee77af964a5208a481fe3	{North Concord/Martinez BART Station}	{38.002705762731225,-122.02453381000268,Concord,CA,United States}	{Travel & Transport,}
1486	Tue Jun 07 01:20:27 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
1486	Mon Jun 06 20:00:14 +0000 2011	468ee77af964a5208a481fe3	{North Concord/Martinez BART Station}	{38.002705762731225,-122.02453381000268,Concord,CA,United States}	{Travel & Transport,}
1486	Mon Jun 06 17:50:11 +0000 2011	4a4cdcc9f964a5204bad1fe3	{Starbucks}	{38.013519,-121.8683601,Pittsburg,CA,United States}	{Food,}
