948	Sat Jul 30 18:57:19 +0000 2011	4b89fb5df964a5200d5a32e3	{Miami International Airport (MIA)}	{25.794984114780963,-80.27576923370361,Miami,FL,United States}	{Travel & Transport,}
948	Fri Jul 15 15:42:13 +0000 2011	4b84e77ff964a520314731e3	{Path HQ}	{37.789641468930114,-122.3942881822586,San Francisco,CA,United States}	{Office,Professional & Other Places,}
948	Thu Jul 14 03:54:30 +0000 2011	49f92297f964a520646d1fe3	{Vaso Azzurro}	{37.39491283893585,-122.07839369773865,Mountain View,CA,United States}	{Food,}
948	Sat Jul 02 20:24:35 +0000 2011	4a5a6f55f964a52052ba1fe3	{Alice's Restaurant}	{37.38669584897391,-122.26525303176597,Woodside,CA,United States}	{Food,}
948	Sun Jun 26 01:32:50 +0000 2011	49f92297f964a520646d1fe3	{Vaso Azzurro}	{37.39491283893585,-122.07839369773865,Mountain View,CA,United States}	{Food,}
948	Tue Jun 21 19:12:25 +0000 2011	42bf4180f964a520b1251fe3	{The Westin St. Francis San Francisco on Union Square}	{37.7875811325609,-122.40879893302917,San Francisco,CA,United States}	{Travel & Transport,}
948	Fri Jun 17 17:03:02 +0000 2011	4b84e77ff964a520314731e3	{Path HQ}	{37.789641468930114,-122.3942881822586,San Francisco,CA,United States}	{Office,Professional & Other Places,}
948	Wed Jun 01 02:13:07 +0000 2011	4d26690e342d6dcb8d5de3ca	{251 Brooklyn House}	{37.4300590168671,-122.14621930255866,Palo Alto,CA,United States}	{Residence,}
948	Sat May 28 16:35:33 +0000 2011	44ef7327f964a520ed371fe3	{Cafe Borrone}	{37.45355318985994,-122.18241805115338,Menlo Park,CA,United States}	{Food,}
948	Wed May 11 18:01:47 +0000 2011	49ca8f4df964a520b9581fe3	{Blue Bottle Coffee}	{37.78246395814844,-122.40782260894775,San Francisco,CA,United States}	{Food,}
===
948	Sat Apr 09 22:21:18 +0000 2011	49972b39f964a52089521fe3	{Humphry Slocombe}	{37.7528095950639,-122.41196125745773,San Francisco,CA,United States}	{Food,}
948	Sun Mar 27 15:44:15 +0000 2011	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Fri Mar 25 13:20:34 +0000 2011	3fd66200f964a520ffe81ee3	{Enid's}	{40.722120049082775,-73.94996166229248,Brooklyn,NY,United States}	{Nightlife Spot,Food,}
948	Wed Mar 16 01:07:53 +0000 2011	4afe0ddef964a520762d22e3	{Enoteca Vespaio}	{30.247236,-97.750719,Austin,TX,United States}	{Food,}
948	Tue Mar 15 23:10:14 +0000 2011	4b7ef616f964a520900c30e3	{GEAR}	{30.251961580025753,-97.70220604703314,Austin,TX,United States}	{Shop & Service,}
948	Mon Mar 14 23:39:18 +0000 2011	44c38e6df964a520c9351fe3	{Wahoo's Fish Taco}	{30.26964038829265,-97.74950802326202,Austin,TX,United States}	{Food,}
948	Mon Mar 14 17:23:57 +0000 2011	45f02c8af964a520b9431fe3	{Four Seasons Hotel Austin}	{30.261688726918173,-97.74231372824289,Austin,TX,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
948	Sat Mar 12 22:28:01 +0000 2011	4a50231cf964a520ffaf1fe3	{The Liberty}	{30.262811037851165,-97.7250623703003,Austin,TX,United States}	{Nightlife Spot,}
948	Sat Mar 12 19:04:38 +0000 2011	4d7bb37a6152b60c29938326	{GroupMe Grill}	{30.26471115029289,-97.74021942554153,Austin,TX,United States}	{Food,}
===
948	Mon Dec 27 19:22:37 +0000 2010	44ef7327f964a520ed371fe3	{Cafe Borrone}	{37.45355318985994,-122.18241805115338,Menlo Park,CA,United States}	{Food,}
===
948	Sat Nov 20 20:30:31 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Sat Nov 20 18:50:56 +0000 2010	4176fc00f964a520b21d1fe3	{Marlow & Sons}	{40.710587626599,-73.96575315782928,Brooklyn,NY,United States}	{Food,}
948	Sat Nov 20 00:27:06 +0000 2010	3fd66200f964a5202ce51ee3	{Flea Market Bistro}	{40.72680643904181,-73.98277623808755,New York,NY,United States}	{Food,}
948	Fri Nov 19 22:54:47 +0000 2010	43c1ff58f964a520432d1fe3	{Heathers}	{40.72959201679783,-73.98049778094963,New York,NY,United States}	{Nightlife Spot,}
948	Fri Nov 19 13:41:39 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Fri Nov 19 02:47:37 +0000 2010	4a00e6c9f964a520c1701fe3	{Louis 649}	{40.72540783565378,-73.97827095039604,New York,NY,United States}	{Nightlife Spot,}
948	Fri Nov 19 01:22:56 +0000 2010	4c88ea117223b1f7253e2fa8	{Bill's Bar & Burger}	{40.75924321328913,-73.977585238863,New York,NY,United States}	{Nightlife Spot,Food,}
948	Thu Nov 18 22:37:06 +0000 2010	4a5fb586f964a52014c01fe3	{BBDO NY - Central Filing}	{40.761328,-73.981281,New York,NY,United States}	{Nightlife Spot,}
948	Thu Nov 18 21:59:31 +0000 2010	4a6ef9a8f964a52020d51fe3	{BBDO New York}	{40.761358979518974,-73.98041106489133,New York,NY,United States}	{Office,Professional & Other Places,}
948	Wed Nov 17 15:13:21 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Wed Nov 17 03:06:29 +0000 2010	45142c75f964a520dc391fe3	{Marshall Stack}	{40.72054257810071,-73.98959398269653,New York,NY,United States}	{Nightlife Spot,}
948	Tue Nov 16 22:28:54 +0000 2010	3fd66200f964a52025e41ee3	{Botanica Bar}	{40.72488010976164,-73.99468461067411,New York,NY,United States}	{Nightlife Spot,}
948	Tue Nov 16 17:43:06 +0000 2010	4a94731df964a520a42120e3	{Endless Summer Taco Truck}	{40.71533015299706,-73.96027207374573,Brooklyn,NY,United States}	{Food,}
948	Tue Nov 16 16:38:32 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Tue Nov 16 00:58:27 +0000 2010	3fd66200f964a5202ce51ee3	{Flea Market Bistro}	{40.72680643904181,-73.98277623808755,New York,NY,United States}	{Food,}
948	Mon Nov 15 17:24:40 +0000 2010	439308daf964a520712b1fe3	{DuMont Burger}	{40.71360004181956,-73.96191895008087,Brooklyn,NY,United States}	{Food,}
948	Mon Nov 15 01:10:38 +0000 2010	3fd66200f964a52020e81ee3	{Beacon Theatre}	{40.780538733600636,-73.98084787309747,New York,NY,United States}	{Performing Arts Venue,Arts & Entertainment,}
948	Sun Nov 14 23:41:17 +0000 2010	49ad6634f964a520b2521fe3	{The Raines Law Room}	{40.738984433423674,-73.99454687950539,New York,NY,United States}	{Nightlife Spot,}
948	Sun Nov 14 21:53:02 +0000 2010	4a94731df964a520a42120e3	{Endless Summer Taco Truck}	{40.71533015299706,-73.96027207374573,Brooklyn,NY,United States}	{Food,}
948	Sun Nov 14 16:39:21 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Sun Nov 14 02:56:08 +0000 2010	4a01c477f964a520f9701fe3	{El Almacen}	{40.716803486460044,-73.9564489438687,Brooklyn,NY,United States}	{Food,}
948	Sat Nov 13 23:01:53 +0000 2010	43c1ff58f964a520432d1fe3	{Heathers}	{40.72959201679783,-73.98049778094963,New York,NY,United States}	{Nightlife Spot,}
948	Sat Nov 13 21:51:37 +0000 2010	40f1d480f964a5206a0a1fe3	{High Line}	{40.747061887498916,-74.00519371032715,New York,NY,United States}	{Outdoors & Recreation,}
948	Sat Nov 13 16:45:24 +0000 2010	4c03cb2f187ec9284b16b67b	{McCarren Tennis Courts}	{40.72175414419541,-73.95458579063416,Brooklyn,NY,United States}	{Outdoors & Recreation,Athletics & Sports,}
948	Sat Nov 13 16:27:13 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Fri Nov 12 18:09:06 +0000 2010	4a3d3c67f964a520fda11fe3	{The Simple Kitchen}	{40.742576,-74.00364,New York,NY,United States}	{Food,}
948	Fri Nov 12 17:58:33 +0000 2010	49c2df9cf964a5203b561fe3	{Apple Store}	{40.7412,-74.00542,New York,NY,United States}	{Shop & Service,}
948	Fri Nov 12 15:36:11 +0000 2010	43fe1ba4f964a520f82f1fe3	{Barnes & Noble}	{40.73673498897392,-73.98976065994738,New York,NY,United States}	{Shop & Service,}
948	Fri Nov 12 14:20:21 +0000 2010	49de6d62f964a52050601fe3	{Le Pain Quotidien}	{40.740826,-73.998097,New York,NY,United States}	{Food,}
948	Fri Nov 12 13:56:46 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Fri Nov 12 02:29:07 +0000 2010	3fd66200f964a520b2e41ee3	{WCOU Radio/Tile Bar}	{40.72709171934932,-73.98576057432156,New York,NY,United States}	{Nightlife Spot,}
948	Thu Nov 11 23:52:54 +0000 2010	4bb3ec359af3b7132dc48b28	{Peels}	{40.72561027403996,-73.99197578430176,New York,NY,United States}	{Food,}
948	Thu Nov 11 18:21:20 +0000 2010	4176fc00f964a520b21d1fe3	{Marlow & Sons}	{40.710587626599,-73.96575315782928,Brooklyn,NY,United States}	{Food,}
948	Thu Nov 11 17:22:07 +0000 2010	3fd66200f964a5207feb1ee3	{Diner}	{40.71068235073759,-73.96559818693578,Brooklyn,NY,United States}	{Food,}
948	Wed Nov 10 23:40:59 +0000 2010	3fd66200f964a52051e41ee3	{Revival}	{40.73466775058902,-73.98776349705562,New York,NY,United States}	{Nightlife Spot,}
948	Wed Nov 10 21:37:07 +0000 2010	439308daf964a520712b1fe3	{DuMont Burger}	{40.71360004181956,-73.96191895008087,Brooklyn,NY,United States}	{Food,}
948	Wed Nov 10 17:53:18 +0000 2010	3fd66200f964a52089e41ee3	{The Mud Truck}	{40.72914503284784,-73.99094581604004,New York,NY,United States}	{Food,}
948	Wed Nov 10 14:42:34 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Wed Nov 10 02:10:12 +0000 2010	456f1b9bf964a520253e1fe3	{Florencia 13}	{40.728499,-74.00063,New York,NY,United States}	{Food,}
948	Wed Nov 10 00:20:53 +0000 2010	4b1b3958f964a520d1f923e3	{West 3rd Common}	{40.72798238419726,-73.99503350257874,New York,NY,United States}	{Nightlife Spot,Food,}
948	Tue Nov 09 22:57:28 +0000 2010	436bf600f964a520ab291fe3	{Drop Off Service}	{40.729872,-73.980802,New York,NY,United States}	{Nightlife Spot,}
948	Tue Nov 09 20:47:08 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Tue Nov 09 19:23:43 +0000 2010	4a94731df964a520a42120e3	{Endless Summer Taco Truck}	{40.71533015299706,-73.96027207374573,Brooklyn,NY,United States}	{Food,}
948	Tue Nov 09 13:55:50 +0000 2010	3fd66200f964a5204ee41ee3	{Coffee Shop}	{40.73652118229839,-73.99086253402484,New York,NY,United States}	{Food,}
948	Tue Nov 09 13:25:18 +0000 2010	49d36ca4f964a520f75b1fe3	{Ninth Street Espresso}	{40.72686036833717,-73.9802598953247,New York,NY,United States}	{Food,}
948	Mon Nov 08 19:49:36 +0000 2010	491ada01f964a52072521fe3	{Think Coffee}	{40.725292088686246,-73.99214602821085,New York,NY,United States}	{Food,}
948	Mon Nov 08 17:55:18 +0000 2010	4ae63a26f964a520caa521e3	{Dos Toros Taquer?a}	{40.733551530741686,-73.98995876312256,New York,NY,United States}	{Food,}
948	Sun Nov 07 23:33:37 +0000 2010	4ad70e64f964a5208f0821e3	{UVA Wines & Spirits}	{40.71723,-73.95848241666667,Brooklyn,NY,United States}	{Shop & Service,Food & Drink Shop,}
948	Sun Nov 07 20:49:04 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Thu Nov 04 17:59:10 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Thu Nov 04 17:44:37 +0000 2010	4a895649f964a520e60720e3	{Anna Maria Pizza & Pasta}	{40.71802617433132,-73.95760840770957,Brooklyn,NY,United States}	{Food,}
948	Thu Nov 04 16:47:53 +0000 2010	49dea31bf964a52094601fe3	{Woodley & Bunny}	{40.71870079276924,-73.95469844341278,Brooklyn,NY,United States}	{Shop & Service,}
948	Thu Nov 04 07:26:05 +0000 2010	4a5bdf4bf964a520e9bb1fe3	{Fort Snorkel}	{40.71800357374035,-73.96537147003376,Brooklyn,NY,United States}	{Residence,}
948	Thu Nov 04 05:18:12 +0000 2010	4ab7e57cf964a5205f7b20e3	{foursquare HQ}	{40.728446986504814,-73.99121834617733,New York,NY,United States}	{Office,Professional & Other Places,}
948	Wed Nov 03 13:53:10 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Tue Nov 02 17:41:33 +0000 2010	4230df80f964a520ff1f1fe3	{Klong}	{40.72939637765506,-73.98945649567615,New York,NY,United States}	{Food,}
948	Tue Nov 02 13:24:49 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Tue Nov 02 13:01:54 +0000 2010	4cceefeddd919eb0046e149e	{Voting at PS 17}	{40.715143,-73.956772,New York City,NY,United States}	{Professional & Other Places,}
948	Tue Nov 02 02:48:02 +0000 2010	4a5bdf4bf964a520e9bb1fe3	{Fort Snorkel}	{40.71800357374035,-73.96537147003376,Brooklyn,NY,United States}	{Residence,}
948	Mon Nov 01 20:03:41 +0000 2010	3fd66200f964a52089e41ee3	{The Mud Truck}	{40.72914503284784,-73.99094581604004,New York,NY,United States}	{Food,}
948	Mon Nov 01 13:38:30 +0000 2010	491ada01f964a52072521fe3	{Think Coffee}	{40.725292088686246,-73.99214602821085,New York,NY,United States}	{Food,}
948	Mon Nov 01 12:59:46 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Sun Oct 31 21:36:02 +0000 2010	4c03cb2f187ec9284b16b67b	{McCarren Tennis Courts}	{40.72175414419541,-73.95458579063416,Brooklyn,NY,United States}	{Outdoors & Recreation,Athletics & Sports,}
948	Sun Oct 31 16:26:52 +0000 2010	49d36ca4f964a520f75b1fe3	{Ninth Street Espresso}	{40.72686036833717,-73.9802598953247,New York,NY,United States}	{Food,}
948	Sun Oct 31 15:32:56 +0000 2010	3fd66200f964a520f7e41ee3	{7A Cafe}	{40.72615562548205,-73.98364284819401,New York,NY,United States}	{Food,}
948	Sun Oct 31 02:51:22 +0000 2010	4bbbb6f62d9ea59307c89fce	{SoHo Gallery for Digital Art}	{40.726895,-74.00205552577972,New York,NY,United States}	{Arts & Entertainment,}
948	Sat Oct 30 15:41:53 +0000 2010	4b843a9cf964a520f22831e3	{Blue Bottle Coffee}	{40.71735292817359,-73.96039224047603,Brooklyn,NY,United States}	{Food,}
948	Sat Oct 30 03:20:14 +0000 2010	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
948	Fri Oct 29 19:42:38 +0000 2010	4a0665bbf964a520f3721fe3	{Miss Saigon Vietnamese Restaurant}	{37.78099108,-122.408667,San Francisco,CA,United States}	{Food,}
948	Fri Oct 29 17:42:16 +0000 2010	49ca8f4df964a520b9581fe3	{Blue Bottle Coffee}	{37.78246395814844,-122.40782260894775,San Francisco,CA,United States}	{Food,}
948	Fri Oct 29 03:44:03 +0000 2010	40a2ba80f964a52006f31ee3	{Bender's Bar & Grill}	{37.760344,-122.417205,San Francisco,CA,United States}	{Nightlife Spot,Food,}
948	Fri Oct 29 00:36:28 +0000 2010	4418754df964a5201e311fe3	{Homestead}	{37.760402,-122.414771,San Francisco,CA,United States}	{Nightlife Spot,}
948	Thu Oct 28 20:57:28 +0000 2010	49ca8f4df964a520b9581fe3	{Blue Bottle Coffee}	{37.78246395814844,-122.40782260894775,San Francisco,CA,United States}	{Food,}
