3963	Sat Jun 04 23:40:41 +0000 2011	4b3fc517f964a52059ae25e3	{Rockaway Beach}	{37.609588777855166,-122.49653233372747,Pacifica,CA,United States}	{Outdoors & Recreation,}
3963	Sat Jun 04 03:27:58 +0000 2011	4bf6e5a15efe2d7f3bfa6734	{Reuss Rockaway}	{37.60366103099944,-122.48634923789952,Pacifica,CA,United States}	{Residence,}
3963	Fri Jun 03 21:17:50 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Fri Jun 03 17:42:28 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3963	Fri Jun 03 03:51:04 +0000 2011	4a90a8a0f964a520021920e3	{The Huntley Hotel}	{34.018741326126914,-118.50111641591859,Santa Monica,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
3963	Thu Jun 02 22:33:19 +0000 2011	4a90a8a0f964a520021920e3	{The Huntley Hotel}	{34.018741326126914,-118.50111641591859,Santa Monica,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
3963	Thu Jun 02 20:45:00 +0000 2011	45508ff3f964a520e13c1fe3	{Monsoon Cafe}	{34.017911225656846,-118.498979,Santa Monica,CA,United States}	{Food,}
3963	Thu Jun 02 17:33:00 +0000 2011	4acbb637f964a5201ac520e3	{Crispin Porter Bogusky (LA)}	{34.01457824026229,-118.4970965250201,Santa Monica,CA,United States}	{Professional & Other Places,}
3963	Wed Jun 01 18:10:37 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3963	Wed Jun 01 14:55:20 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Tue May 31 22:21:44 +0000 2011	4ba97e95f964a520892a3ae3	{Glen Oaks Montessori}	{37.60703822593217,-122.41926524172275,Millbrae,CA,United States}	{Outdoors & Recreation,Athletics & Sports,Professional & Other Places,}
3963	Tue May 31 16:54:07 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Mon May 30 01:47:35 +0000 2011	4b493a27f964a520b46a26e3	{The Bridgetender}	{39.16583800012484,-120.14493942260742,Tahoe City,CA,United States}	{Nightlife Spot,Food,}
3963	Sun May 29 18:08:49 +0000 2011	45d1aba7f964a520b0421fe3	{Squaw Valley Ski Resort}	{39.196376142833955,-120.23506164550781,Olympic Valley,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
3963	Sun May 29 00:38:12 +0000 2011	4bd1047920cd99602da32e9e	{Granlibakken Resort Tahoe City}	{39.15644605676547,-120.15413501457819,Tahoe City,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
3963	Sun May 29 00:38:09 +0000 2011	4bd1047920cd99602da32e9e	{Granlibakken Resort Tahoe City}	{39.15644605676547,-120.15413501457819,Tahoe City,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
3963	Sat May 28 19:44:38 +0000 2011	4ba5251af964a52090e338e3	{McDonald's}	{38.59115784972886,-121.54931274789135,West Sacramento,CA,United States}	{Food,}
3963	Wed May 25 16:46:05 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Mon May 23 16:01:04 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Sat May 21 01:52:31 +0000 2011	4bf6e5a15efe2d7f3bfa6734	{Reuss Rockaway}	{37.60366103099944,-122.48634923789952,Pacifica,CA,United States}	{Residence,}
3963	Fri May 20 17:14:21 +0000 2011	4dd6a146ae60680f14f28bbe	{YouTube Horseshoe Conference Room}	{37.627799,-122.425932,San Bruno,CA,United States}	{Office,Professional & Other Places,}
3963	Fri May 20 16:09:17 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Mon May 16 16:07:02 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Thu May 12 13:04:13 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Wed May 11 18:05:02 +0000 2011	4a57c224f964a520bcb61fe3	{Google San Francisco}	{37.79003996357318,-122.39006638526917,San Francisco,CA,United States}	{Professional & Other Places,}
3963	Mon May 09 16:58:34 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Fri May 06 21:16:59 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Fri May 06 14:06:15 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
3963	Thu May 05 12:33:43 +0000 2011	451287ebf964a520a1391fe3	{Google New York}	{40.74138797043331,-74.00281631295911,New York,NY,United States}	{Professional & Other Places,}
3963	Thu May 05 12:24:36 +0000 2011	49b7ed6df964a52030531fe3	{Times Square}	{40.756489872673846,-73.98626804351807,New York,NY,United States}	{Outdoors & Recreation,Arts & Entertainment,}
3963	Thu May 05 01:16:05 +0000 2011	3fd66200f964a520bee71ee3	{Hudson Hotel}	{40.768210608660496,-73.98502023369585,New York,NY,United States}	{Nightlife Spot,Travel & Transport,}
3963	Wed May 04 23:32:28 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
3963	Wed May 04 16:17:21 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Wed May 04 15:43:59 +0000 2011	4a9f3c11f964a520fb3c20e3	{SFO Long Term Parking}	{37.636103901431824,-122.40076303482056,San Francisco,CA,United States}	{Travel & Transport,Professional & Other Places,}
3963	Mon May 02 16:02:21 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Sat Apr 30 17:51:52 +0000 2011	4ab6ab1ef964a520807820e3	{Caffe Lucca}	{37.53949265846431,-122.51604462094029,Montara,CA,United States}	{Food,}
3963	Thu Apr 21 15:57:51 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Wed Apr 20 21:07:14 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Wed Apr 20 17:45:32 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3963	Wed Apr 20 03:09:47 +0000 2011	47ecf459f964a520694e1fe3	{The Penthouse}	{34.018728,-118.501121,Santa Monica,CA,United States}	{Nightlife Spot,Travel & Transport,Food,Hotel,}
3963	Wed Apr 20 00:12:52 +0000 2011	4b422811f964a520cccd25e3	{Fox Plaza}	{34.05505186159502,-118.41324960375272,Los Angeles,CA,United States}	{Professional & Other Places,}
3963	Tue Apr 19 21:22:57 +0000 2011	4b422811f964a520cccd25e3	{Fox Plaza}	{34.05505186159502,-118.41324960375272,Los Angeles,CA,United States}	{Professional & Other Places,}
3963	Tue Apr 19 01:29:51 +0000 2011	4a90a8a0f964a520021920e3	{The Huntley Hotel}	{34.018741326126914,-118.50111641591859,Santa Monica,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
3963	Mon Apr 18 23:05:05 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3963	Mon Apr 18 20:35:35 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Sat Apr 16 20:43:05 +0000 2011	4bf6e5a15efe2d7f3bfa6734	{Reuss Rockaway}	{37.60366103099944,-122.48634923789952,Pacifica,CA,United States}	{Residence,}
3963	Fri Apr 15 20:44:28 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Fri Apr 15 17:24:14 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3963	Fri Apr 15 08:24:43 +0000 2011	457017adf964a520503e1fe3	{The Ritz-Carlton}	{33.984146985869316,-118.45065257637376,Marina del Rey,CA,United States}	{Nightlife Spot,Travel & Transport,Professional & Other Places,}
3963	Fri Apr 15 03:31:55 +0000 2011	49cc1e1ef964a52049591fe3	{Alibi Room}	{33.99697322026012,-118.42668414115906,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3963	Thu Apr 14 16:11:02 +0000 2011	49cd270af964a520c2591fe3	{TBWA\Chiat\Day - LA}	{33.98278018190231,-118.41508626937866,Los Angeles,CA,United States}	{Office,Professional & Other Places,}
3963	Wed Apr 13 15:25:13 +0000 2011	49cd270af964a520c2591fe3	{TBWA\Chiat\Day - LA}	{33.98278018190231,-118.41508626937866,Los Angeles,CA,United States}	{Office,Professional & Other Places,}
3963	Tue Apr 12 20:06:16 +0000 2011	457017adf964a520503e1fe3	{The Ritz-Carlton}	{33.984146985869316,-118.45065257637376,Marina del Rey,CA,United States}	{Nightlife Spot,Travel & Transport,Professional & Other Places,}
3963	Tue Apr 12 18:52:46 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3963	Tue Apr 12 15:52:52 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Wed Apr 06 16:34:01 +0000 2011	4a8985ddf964a5203d0820e3	{YouTube HQ}	{37.62791317115699,-122.42633310416845,San Bruno,CA,United States}	{Shop & Service,Food,Gym / Fitness Center,Office,Professional & Other Places,}
3963	Wed Apr 06 00:26:46 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Tue Apr 05 19:21:32 +0000 2011	45f412e6f964a520f6431fe3	{Portland International Airport (PDX)}	{45.58916884526295,-122.59379625320435,Portland,OR,United States}	{Travel & Transport,}
3963	Tue Apr 05 15:10:15 +0000 2011	49bc157ff964a52012541fe3	{Nike}	{45.51052736147324,-122.83083915710449,Beaverton,OR,United States}	{Professional & Other Places,}
3963	Mon Apr 04 20:41:30 +0000 2011	4a767d60f964a52013e31fe3	{The Heathman Hotel}	{45.51710791650605,-122.68078715444976,Portland,OR,United States}	{Travel & Transport,}
3963	Mon Apr 04 19:20:57 +0000 2011	45f412e6f964a520f6431fe3	{Portland International Airport (PDX)}	{45.58916884526295,-122.59379625320435,Portland,OR,United States}	{Travel & Transport,}
3963	Mon Apr 04 15:59:33 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Fri Apr 01 21:01:50 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3963	Fri Apr 01 12:46:08 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
