634	Fri Aug 12 06:19:23 +0000 2011	4b275140f964a520d98524e3	{La Pinata #2}	{37.7039385759513,-122.16801166534424,San Leandro,CA,United States}	{Food,}
634	Thu Aug 11 23:59:37 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Thu Aug 11 20:02:01 +0000 2011	43334580f964a52010281fe3	{Shattuck Cinemas}	{37.86880215490246,-122.2680151462555,Berkeley,CA,United States}	{Arts & Entertainment,}
634	Thu Aug 11 07:27:43 +0000 2011	4ada8cf0f964a520702321e3	{Rudy's Can't Fail Cafe}	{37.830952998682946,-122.28596004460644,Emeryville,CA,United States}	{Food,}
634	Wed Aug 10 23:24:47 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Wed Aug 10 22:57:45 +0000 2011	4c05d2ac91d776b0de0df8f9	{Emeryville Go-Round Shellmound - Powell (Purple Line)}	{37.828729680839274,-122.26656014603704,Emeryville,CA,United States}	{Travel & Transport,Bus Station,}
634	Wed Aug 10 22:37:24 +0000 2011	4813c1bcf964a520474f1fe3	{El Cerrito Plaza BART Station}	{37.90250398075919,-122.29904500811989,El Cerrito,CA,United States}	{Travel & Transport,}
634	Wed Aug 10 21:53:54 +0000 2011	4af0fd6df964a5206de021e3	{Casper's Hot Dogs}	{37.896080074376314,-122.3005117992394,Albany,CA,United States}	{Food,}
634	Wed Aug 10 04:41:20 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Tue Aug 09 22:56:01 +0000 2011	482777fff964a520b34f1fe3	{P.F. Chang's}	{37.834685301368715,-122.29240849614143,Emeryville,CA,United States}	{Food,}
634	Tue Aug 09 22:52:20 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Mon Aug 08 19:00:38 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Mon Aug 08 16:45:26 +0000 2011	4d991b7fdaec224b124b593e	{Wells Fargo ( El Cerrito Plaza )}	{37.898299273197935,-122.3011596049872,El Cerrito,CA,United States}	{Shop & Service,Professional & Other Places,}
634	Sun Aug 07 02:36:26 +0000 2011	4813c4f3f964a5204e4f1fe3	{San Leandro BART Station}	{37.722466842327876,-122.16119536029737,San Leandro,CA,United States}	{Travel & Transport,}
634	Sun Aug 07 01:49:05 +0000 2011	4b012ce1f964a520d04122e3	{All Star Donuts -  El Cerrito}	{37.901279,-122.29946,El Cerrito,CA,United States}	{Food,}
634	Sat Aug 06 15:23:20 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Fri Aug 05 20:43:47 +0000 2011	4a084f91f964a520b0731fe3	{Romano's Macaroni Grill}	{37.89869626271776,-122.30123158315968,El Cerrito,CA,United States}	{Food,}
634	Fri Aug 05 19:10:03 +0000 2011	4c1825e92cddb713041b831e	{The Nail Shop}	{37.89051,-122.297874,Albany,CA,United States}	{Shop & Service,}
634	Fri Aug 05 00:02:46 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Thu Aug 04 23:31:48 +0000 2011	4d2ce95af728b60c233d96fd	{House of Bear}	{37.89769140086484,-122.30508234424865,Albany,CA,United States}	{Residence,}
634	Wed Aug 03 23:28:16 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Wed Aug 03 22:53:49 +0000 2011	482777fff964a520b34f1fe3	{P.F. Chang's}	{37.834685301368715,-122.29240849614143,Emeryville,CA,United States}	{Food,}
634	Wed Aug 03 22:29:49 +0000 2011	4c05d2ac91d776b0de0df8f9	{Emeryville Go-Round Shellmound - Powell (Purple Line)}	{37.828729680839274,-122.26656014603704,Emeryville,CA,United States}	{Travel & Transport,Bus Station,}
634	Wed Aug 03 22:27:54 +0000 2011	4cf6757beb096ea8e983c548	{City of Oakland}	{37.8045623549303,-122.27070808410645,Oakland,CA,United States}	{Outdoors & Recreation,}
634	Wed Aug 03 19:11:51 +0000 2011	4a838a15f964a52066fb1fe3	{Rubio's}	{37.90081196430569,-122.29991935804462,El Cerrito,CA,United States}	{Food,}
634	Wed Aug 03 05:40:29 +0000 2011	4d2ce95af728b60c233d96fd	{House of Bear}	{37.89769140086484,-122.30508234424865,Albany,CA,United States}	{Residence,}
634	Tue Aug 02 23:37:24 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Tue Aug 02 23:36:41 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Mon Aug 01 18:49:16 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Mon Aug 01 18:48:39 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Mon Aug 01 02:49:19 +0000 2011	4a3547edf964a520b99c1fe3	{Century 25 Union Landing}	{37.59952637290178,-122.06767902721481,Union City,CA,United States}	{Arts & Entertainment,Movie Theater,}
634	Sun Jul 31 21:58:56 +0000 2011	4813c4f3f964a5204e4f1fe3	{San Leandro BART Station}	{37.722466842327876,-122.16119536029737,San Leandro,CA,United States}	{Travel & Transport,}
634	Sun Jul 31 19:45:11 +0000 2011	4d3251acb6093704a5e3f5df	{Homeroom}	{37.82847350923902,-122.25994133042614,Oakland,CA,United States}	{Food,}
634	Sat Jul 30 17:54:10 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Fri Jul 29 22:48:43 +0000 2011	4af0fd6df964a5206de021e3	{Casper's Hot Dogs}	{37.896080074376314,-122.3005117992394,Albany,CA,United States}	{Food,}
634	Fri Jul 29 17:22:53 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Fri Jul 29 05:53:04 +0000 2011	4a3547edf964a520b99c1fe3	{Century 25 Union Landing}	{37.59952637290178,-122.06767902721481,Union City,CA,United States}	{Arts & Entertainment,Movie Theater,}
634	Thu Jul 28 19:28:23 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Thu Jul 28 17:51:44 +0000 2011	4af0fd6df964a5206de021e3	{Casper's Hot Dogs}	{37.896080074376314,-122.3005117992394,Albany,CA,United States}	{Food,}
634	Wed Jul 27 17:53:32 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Tue Jul 26 23:40:07 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Tue Jul 26 02:54:36 +0000 2011	3fd66200f964a5202cf11ee3	{Blondie's Bar & No Grill}	{37.76423825297797,-122.42185352826489,San Francisco,CA,United States}	{Nightlife Spot,}
634	Mon Jul 25 18:50:17 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Mon Jul 25 17:44:10 +0000 2011	4af0fd6df964a5206de021e3	{Casper's Hot Dogs}	{37.896080074376314,-122.3005117992394,Albany,CA,United States}	{Food,}
634	Mon Jul 25 17:26:55 +0000 2011	4bbe662b4e7bd13a48ed9a7f	{Sutter East Bay Medical Center}	{37.897661,-122.30180734,Albany,CA,United States}	{Medical Center,Professional & Other Places,}
634	Mon Jul 25 01:20:45 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Sun Jul 24 00:24:43 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Sat Jul 23 02:43:16 +0000 2011	49cd18abf964a520b7591fe3	{Pyramid Brewery & Alehouse}	{37.87994958946737,-122.30004116865365,Berkeley,CA,United States}	{Nightlife Spot,Food,}
634	Sat Jul 23 01:59:24 +0000 2011	4af71f56f964a520240622e3	{Stand-Up Comics}	{37.901265,-122.30257,El Cerrito,CA,United States}	{Shop & Service,}
634	Fri Jul 22 17:15:26 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Fri Jul 22 00:11:28 +0000 2011	483588e1f964a520e84f1fe3	{Out the Door}	{37.784792,-122.406676,San Francisco,CA,United States}	{Food,}
634	Thu Jul 21 23:05:27 +0000 2011	4af5dde3f964a52007fe21e3	{Postrio Restaurant}	{37.78788743585856,-122.410769904312,San Francisco,CA,United States}	{Food,}
634	Thu Jul 21 21:21:02 +0000 2011	4b2d4f14f964a520cfd324e3	{Carmichael Salon and Colorbar}	{37.78809834174111,-122.40632057189941,San Francisco,CA,United States}	{Shop & Service,}
634	Thu Jul 21 21:05:00 +0000 2011	3fd66200f964a52096ed1ee3	{High Tide}	{37.7868503,-122.413161,San Francisco,CA,United States}	{Nightlife Spot,}
634	Wed Jul 20 23:55:34 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Tue Jul 19 23:48:26 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Sat Jul 16 23:21:37 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Sat Jul 16 23:19:33 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Fri Jul 15 18:25:44 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
634	Fri Jul 15 09:26:55 +0000 2011	4d2ce95af728b60c233d96fd	{House of Bear}	{37.89769140086484,-122.30508234424865,Albany,CA,United States}	{Residence,}
634	Thu Jul 14 05:20:24 +0000 2011	4a8c8890f964a520640e20e3	{Club Mallard}	{37.89239487811964,-122.29988060009424,Albany,CA,United States}	{Nightlife Spot,}
634	Thu Jul 14 03:08:57 +0000 2011	4a8a406ef964a520160a20e3	{Hotsy Totsy Club}	{37.89497262213258,-122.30031967163086,Albany,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
634	Wed Jul 13 02:05:57 +0000 2011	4a4ed3d9f964a5201faf1fe3	{Elephant Bar}	{37.83369601813613,-122.29293286800385,Emeryville,CA,United States}	{Nightlife Spot,Food,}
