923	Fri Aug 12 02:36:17 +0000 2011	4a9dd3eef964a520933920e3	{Sully's Restaurant & Tavern}	{33.82109463214874,-118.3517324924469,Torrance,CA,United States}	{Nightlife Spot,Food,}
923	Thu Aug 11 20:35:51 +0000 2011	4aec7fd8f964a520f1c721e3	{King's Hawaiian Bakery & Restaurant}	{33.82289960336259,-118.33488553762436,Torrance,CA,United States}	{Food,}
923	Thu Aug 11 18:08:48 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Aug 11 04:59:26 +0000 2011	4add579df964a520e36421e3	{Boardwalk 11}	{34.029186,-118.41164383,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Thu Aug 11 02:36:07 +0000 2011	48285115f964a520bc4f1fe3	{Fleming's Prime Steakhouse & Wine Bar}	{33.90256395458202,-118.382816090387,El Segundo,CA,United States}	{Food,}
923	Wed Aug 10 18:35:21 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Wed Aug 10 15:12:05 +0000 2011	4b044944f964a520e45222e3	{Toyota HQ}	{33.85747189490425,-118.31044971787485,Torrance,CA,United States}	{Professional & Other Places,}
923	Wed Aug 10 03:16:09 +0000 2011	4a04dce7f964a52036721fe3	{Umami Burger}	{34.059099322771765,-118.34501087665558,Los Angeles,CA,United States}	{Food,}
923	Tue Aug 09 16:53:03 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Aug 09 06:33:12 +0000 2011	3fd66200f964a5202bf01ee3	{Barney's Beanery}	{34.09084305602956,-118.37464739072279,West Hollywood,CA,United States}	{Food,}
923	Tue Aug 09 04:59:53 +0000 2011	41cf5080f964a520a61e1fe3	{The Abbey Food & Bar}	{34.083373986214625,-118.38528500025966,West Hollywood,CA,United States}	{Nightlife Spot,}
923	Tue Aug 09 04:32:59 +0000 2011	4c75740e604a370422bc8249	{Fresh East}	{34.084017,-118.385698,West Hollywood,CA,United States}	{Food,}
923	Mon Aug 08 16:46:25 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Sat Aug 06 20:41:04 +0000 2011	3fd66200f964a52046ef1ee3	{El Coyote}	{34.07600921349081,-118.34921105226931,Los Angeles,CA,United States}	{Food,}
923	Fri Aug 05 20:58:25 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Fri Aug 05 01:05:20 +0000 2011	45185050f964a520523a1fe3	{The San Franciscan}	{33.82199813877081,-118.3294633444914,Torrance,CA,United States}	{Nightlife Spot,}
923	Thu Aug 04 19:37:04 +0000 2011	4b64fb21f964a52088dd2ae3	{Ichimi-An}	{33.790475,-118.32933,Torrance,CA,United States}	{Food,}
923	Thu Aug 04 16:47:14 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Aug 04 02:06:55 +0000 2011	4b5d9c92f964a520706329e3	{GLAAD}	{34.06290138520274,-118.34731628563685,Los Angeles,CA,United States}	{Professional & Other Places,}
923	Wed Aug 03 16:57:02 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Wed Aug 03 01:29:49 +0000 2011	4b302f71f964a5207df724e3	{Elephant Bar}	{33.83630832588575,-118.35657119750977,Torrance,CA,United States}	{Food,}
923	Tue Aug 02 06:07:01 +0000 2011	423e0e80f964a52045201fe3	{Little Joy Cocktails}	{34.075729653350066,-118.25440680100127,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
923	Tue Aug 02 05:35:43 +0000 2011	3fd66200f964a52002ef1ee3	{The Short Stop}	{34.075314,-118.253499,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Tue Aug 02 03:24:19 +0000 2011	40f71a80f964a520ad0a1fe3	{Luna Park}	{34.062728,-118.344102,Los Angeles,CA,United States}	{Food,}
923	Mon Aug 01 17:08:18 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Mon Aug 01 00:29:24 +0000 2011	41687b80f964a520861d1fe3	{The Grove}	{34.07219539048036,-118.35753679275513,Los Angeles,CA,United States}	{Outdoors & Recreation,Shop & Service,}
923	Sun Jul 31 19:48:13 +0000 2011	4add317ff964a520896421e3	{Trader Joe's}	{34.06926415,-118.344291,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
923	Fri Jul 29 04:15:42 +0000 2011	4a4ed9ebf964a52028af1fe3	{Busby's East}	{34.0622590954489,-118.34577798843384,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Fri Jul 29 01:36:03 +0000 2011	49c958c1f964a52056581fe3	{Hudson House}	{33.85023174180611,-118.3886893093586,Redondo Beach,CA,United States}	{Nightlife Spot,Food,}
923	Thu Jul 28 16:19:17 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Jul 28 04:40:35 +0000 2011	4b4d3560f964a52037ce26e3	{The Complex - Flight Theatre}	{34.09059081666667,-118.330649,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
923	Wed Jul 27 20:02:52 +0000 2011	4d7a953892baa143f4be56eb	{No Jodas Cuban Kitchen}	{34.066311964721045,-118.3447265625,Southern California,CA,United States}	{Food,}
923	Wed Jul 27 16:48:24 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jul 26 17:00:08 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jul 26 02:46:51 +0000 2011	4bca6a1b68f976b070745f83	{Asaka Japanese Cuisine}	{33.748439,-118.406889,Rancho Palos Verdes,CA,United States}	{Food,}
923	Mon Jul 25 17:46:05 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Sun Jul 24 19:16:58 +0000 2011	40a6af00f964a52027f31ee3	{Los Angeles County Museum of Art (LACMA)}	{34.063263442961286,-118.35897445678711,Los Angeles,CA,United States}	{Museum,Arts & Entertainment,}
923	Sun Jul 24 02:50:54 +0000 2011	4cf048da6c29236abb945ea2	{Orange Dr}	{34.056392757150356,-118.34395408630371,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Sat Jul 23 07:17:22 +0000 2011	3fd66200f964a520e3ee1ee3	{Akbar}	{34.09570501711075,-118.28430444002151,Silver Lake,CA,United States}	{Nightlife Spot,}
923	Sat Jul 23 03:32:03 +0000 2011	4161e400f964a5206f1d1fe3	{The Hollywood Bowl}	{34.11223093293252,-118.33858966827391,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
923	Fri Jul 22 16:53:55 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Fri Jul 22 05:43:16 +0000 2011	4cf048da6c29236abb945ea2	{Orange Dr}	{34.056392757150356,-118.34395408630371,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Fri Jul 22 02:40:06 +0000 2011	4db5d3e6cda1c57c82771fe3	{BR? HAUS}	{34.047685,-118.46334993839264,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Thu Jul 21 19:32:22 +0000 2011	4b672e30f964a520ca3f2be3	{Miyabi-Tei}	{33.833694,-118.309995,Torrance,CA,United States}	{Food,}
923	Thu Jul 21 19:21:57 +0000 2011	4a664ad8f964a52057c81fe3	{Mitsuwa Marketplace}	{33.83365712084273,-118.30993596076475,Torrance,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
923	Thu Jul 21 16:54:31 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Jul 21 03:24:43 +0000 2011	49fc2dcbf964a5208a6e1fe3	{Church & State}	{34.035617322554394,-118.23268532752991,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
923	Wed Jul 20 19:19:36 +0000 2011	4cbf52637dc9a0931c2038f5	{The Mighty Boba Truck}	{34.0391558177826,-118.4421819448471,Los Angeles,CA,United States}	{Food,}
923	Wed Jul 20 16:51:58 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jul 19 17:04:15 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jul 19 05:31:25 +0000 2011	4a22147ff964a5205d7d1fe3	{Bardot}	{34.1027549978253,-118.32686196677862,Hollywood,CA,United States}	{Nightlife Spot,}
923	Tue Jul 19 04:42:23 +0000 2011	4b004d3ff964a520863c22e3	{Dillon's Irish Pub & Grill}	{34.10171969447878,-118.32647401083432,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Mon Jul 18 20:05:44 +0000 2011	4d4c5d33a22c224b7181f993	{Veggie Grill}	{33.79121,-118.32899408333333,Torrance,CA,United States}	{Food,}
923	Mon Jul 18 16:52:53 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Sun Jul 17 20:11:27 +0000 2011	4cf048da6c29236abb945ea2	{Orange Dr}	{34.056392757150356,-118.34395408630371,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Sun Jul 17 07:04:02 +0000 2011	44df5606f964a520e9361fe3	{The Echo}	{34.077728535632744,-118.26008843637086,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
923	Sat Jul 16 18:39:37 +0000 2011	4a6522d5f964a5205cc71fe3	{LA Fitness}	{34.101748533093314,-118.34288120269775,Los Angeles,CA,United States}	{Shop & Service,Food,Professional & Other Places,}
923	Sat Jul 16 02:37:51 +0000 2011	4cf048da6c29236abb945ea2	{Orange Dr}	{34.056392757150356,-118.34395408630371,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Fri Jul 15 19:55:00 +0000 2011	4a3d399df964a520faa11fe3	{Santouka Ramen}	{33.83359912244966,-118.30992221832275,Torrance,CA,United States}	{Food,}
923	Fri Jul 15 19:43:37 +0000 2011	4a664ad8f964a52057c81fe3	{Mitsuwa Marketplace}	{33.83365712084273,-118.30993596076475,Torrance,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
923	Fri Jul 15 17:08:22 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Fri Jul 15 02:24:10 +0000 2011	4ae7d240f964a520baad21e3	{Bigfoot Lodge West}	{34.01550555548688,-118.41313550529962,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Thu Jul 14 16:39:35 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Wed Jul 13 20:26:27 +0000 2011	4e1df3cb18a8e423cd5a81ca	{NaanStop}	{33.826027,-118.347574,Torrance,CA,United States}	{Food,}
923	Wed Jul 13 17:00:52 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Wed Jul 13 06:09:23 +0000 2011	4c47d6061ddec92887c69e32	{Villains Tavern}	{34.04016153637543,-118.23106158154945,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Tue Jul 12 17:01:37 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jul 12 03:15:05 +0000 2011	4cf048da6c29236abb945ea2	{Orange Dr}	{34.056392757150356,-118.34395408630371,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Mon Jul 11 16:40:53 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Mon Jul 11 02:56:08 +0000 2011	4a8cb6fcf964a520f90e20e3	{iO West Theater}	{34.10142677084011,-118.32885261271478,Hollywood,CA,United States}	{Arts & Entertainment,}
923	Thu Jul 07 22:27:00 +0000 2011	473ed65af964a520694c1fe3	{Planet Hollywood Resort & Casino}	{36.11024707860085,-115.17182350158691,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
923	Thu Jul 07 19:22:18 +0000 2011	4b7f4d37f964a520082630e3	{Carl's Jr.}	{34.850965309361634,-117.0834735823381,Barstow,CA,United States}	{Food,}
923	Wed Jul 06 19:39:25 +0000 2011	4b0afbb2f964a5201b2b23e3	{Panera Bread}	{33.793173701696645,-118.33374411282696,Torrance,CA,United States}	{Food,}
923	Wed Jul 06 16:40:07 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jul 05 19:31:33 +0000 2011	4d03e61726adb1f77f4ccf70	{Chipotle Mexican Grill}	{33.834918,-118.352767,Torrance,CA,United States}	{Food,}
923	Tue Jul 05 16:25:41 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jul 05 02:22:44 +0000 2011	4bf458fa6a31d13ae8a6952e	{Echo Park Tree House}	{34.07208393331526,-118.2593061520507,,,United States}	{Outdoors & Recreation,}
923	Sat Jul 02 03:38:02 +0000 2011	4cf048da6c29236abb945ea2	{Orange Dr}	{34.056392757150356,-118.34395408630371,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Fri Jul 01 20:44:03 +0000 2011	4a6a78c2f964a52091cd1fe3	{Gaja Japanese Restaurant}	{33.80481657070344,-118.32486853266396,Lomita,CA,United States}	{Food,}
