4053	Wed Aug 03 02:30:59 +0000 2011	4ce1cb6394c3b60c08a378ea	{Boxing Room}	{37.777814,-122.423098,San Francisco,CA,United States}	{Food,}
4053	Mon Jul 25 23:37:19 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Fri Jul 22 20:43:23 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
4053	Fri Jul 22 01:54:59 +0000 2011	4123ed80f964a520430c1fe3	{Samovar Tea Lounge}	{37.761186,-122.4307403,San Francisco,CA,United States}	{Food,}
4053	Thu Jul 21 22:57:03 +0000 2011	4a46b2dff964a52052a91fe3	{Grasshopper Salon}	{37.782188,-122.393642,San Francisco,CA,United States}	{Shop & Service,}
4053	Thu Jul 21 02:59:08 +0000 2011	49bc5f17f964a52031541fe3	{Tataki}	{37.788060515893264,-122.44077705105632,San Francisco,CA,United States}	{Food,}
4053	Tue Jul 19 02:25:52 +0000 2011	459ac90cf964a52088401fe3	{Trader Joe's}	{37.77097,-122.407654,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
4053	Tue Jul 19 01:55:06 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sat Jul 16 15:25:15 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Fri Jul 15 01:25:06 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Wed Jul 13 00:22:22 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Fri Jul 08 01:25:50 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Thu Jun 30 01:01:48 +0000 2011	4a46b2dff964a52052a91fe3	{Grasshopper Salon}	{37.782188,-122.393642,San Francisco,CA,United States}	{Shop & Service,}
4053	Wed Jun 29 01:52:55 +0000 2011	4d7944e7ece5a1cd62b9a2a4	{Source}	{37.769861,-122.402432,San Francisco,CA,United States}	{Food,}
4053	Wed Jun 29 00:40:57 +0000 2011	4b8efa58f964a520634233e3	{Modern Nail Bar}	{37.75785776868112,-122.38960600720618,San Francisco,CA,United States}	{Shop & Service,}
4053	Sun Jun 26 18:17:14 +0000 2011	4540820cf964a5203c3c1fe3	{CIRCA}	{37.800714,-122.436477,San Francisco,CA,United States}	{Nightlife Spot,Food,}
4053	Sun Jun 26 16:25:02 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sun Jun 26 06:04:26 +0000 2011	40de0e00f964a52092011fe3	{The Buccaneer}	{37.79665795243276,-122.42211345949866,San Francisco,CA,United States}	{Nightlife Spot,}
4053	Sun Jun 26 05:21:49 +0000 2011	43558c80f964a520d0281fe3	{Shanghai Kelly's}	{37.79594115,-122.421717,San Francisco,CA,United States}	{Nightlife Spot,}
4053	Sun Jun 26 05:20:19 +0000 2011	42814b00f964a520eb211fe3	{Nick's Crispy Tacos}	{37.796083,-122.42188095,San Francisco,CA,United States}	{Nightlife Spot,Food,}
4053	Sat Jun 25 18:09:12 +0000 2011	43dc10aef964a5209a2e1fe3	{Just For You}	{37.7579563893521,-122.38887816667557,San Francisco,CA,United States}	{Food,}
4053	Sat Jun 25 06:13:51 +0000 2011	50e63342b0ed7e4688ddb834	{Chambers eat + drink}	{37.78314655118724,-122.41819739341734,San Francisco,CA,United States}	{Nightlife Spot,}
4053	Fri Jun 24 23:47:13 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Thu Jun 23 02:43:26 +0000 2011	4ddefbb71f6ed1828c4ab54d	{Txoko}	{37.79800468967602,-122.40585269274176,San Francisco,CA,United States}	{Food,}
4053	Thu Jun 23 01:36:16 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Wed Jun 22 00:15:25 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Tue Jun 21 00:04:33 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon Jun 20 21:54:32 +0000 2011	4b4bf0e8f964a520bdab26e3	{Tacolicious}	{37.80069141386642,-122.43679023389005,San Francisco,CA,United States}	{Food,}
4053	Mon Jun 20 16:27:03 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sun Jun 19 02:15:46 +0000 2011	4a5824e5f964a5206db71fe3	{AMC Loews Metreon 16}	{37.7844481241691,-122.40364372730255,San Francisco,CA,United States}	{Shop & Service,Arts & Entertainment,Movie Theater,}
4053	Sun Jun 19 02:15:46 +0000 2011	4a5824e5f964a5206db71fe3	{AMC Loews Metreon 16}	{37.7844481241691,-122.40364372730255,San Francisco,CA,United States}	{Shop & Service,Arts & Entertainment,Movie Theater,}
4053	Sat Jun 18 06:53:53 +0000 2011	4d8015ad70d18cfae4409694	{Monroe}	{37.79800432794112,-122.40505065104014,San Francisco,CA,United States}	{Nightlife Spot,}
4053	Fri Jun 17 15:40:42 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Thu Jun 16 01:34:17 +0000 2011	4d52ee3cbd6ff04da221010d	{Publico Urban Taqueria}	{37.76867612242493,-122.39053540516392,San Francisco,CA,United States}	{Food,}
4053	Mon Jun 13 00:59:58 +0000 2011	4b8efa58f964a520634233e3	{Modern Nail Bar}	{37.75785776868112,-122.38960600720618,San Francisco,CA,United States}	{Shop & Service,}
4053	Sun Jun 12 21:38:03 +0000 2011	45bcb887f964a52002421fe3	{Vik??s Chaat Corner}	{37.861386335684266,-122.29818077321532,Berkeley,CA,United States}	{Food,}
4053	Thu Jun 09 02:11:04 +0000 2011	4da89a38fa8c4175d0be1e75	{Papito}	{37.76228359577552,-122.3973839299679,San Francisco,CA,United States}	{Food,}
4053	Mon Jun 06 23:44:23 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sat Jun 04 15:16:51 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Fri Jun 03 20:47:29 +0000 2011	4d52ee3cbd6ff04da221010d	{Publico Urban Taqueria}	{37.76867612242493,-122.39053540516392,San Francisco,CA,United States}	{Food,}
4053	Fri Jun 03 16:33:53 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Thu Jun 02 19:09:55 +0000 2011	43dc10aef964a5209a2e1fe3	{Just For You}	{37.7579563893521,-122.38887816667557,San Francisco,CA,United States}	{Food,}
4053	Thu Jun 02 02:49:49 +0000 2011	4a5f8994f964a520d5bf1fe3	{Tropisue?o}	{37.78534267732514,-122.40393340587616,San Francisco,CA,United States}	{Food,}
4053	Wed Jun 01 18:21:40 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Tue May 31 17:43:56 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon May 30 18:36:08 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
4053	Mon May 30 10:41:28 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
4053	Mon May 30 00:44:51 +0000 2011	4d745055170ab1f71830f394	{Uttam's Crib}	{39.818658,-75.801394,Avondale,PA,United States}	{}
4053	Sat May 28 23:40:37 +0000 2011	4a241466f964a520f47d1fe3	{Baked by Melissa}	{40.72310875732031,-73.99914934245267,New York,NY,United States}	{Food,}
4053	Sat May 28 23:09:08 +0000 2011	4a5403b8f964a520f3b21fe3	{Ippudo}	{40.730908561955346,-73.99050098229071,New York,NY,United States}	{Food,}
4053	Fri May 27 22:31:07 +0000 2011	3fd66200f964a520e9e81ee3	{Grimaldi's Pizzeria}	{40.702449814008055,-73.99324990614738,Brooklyn,NY,United States}	{Food,}
4053	Fri May 27 16:53:08 +0000 2011	3fd66200f964a5202ee61ee3	{Mamoun's Falafel}	{40.730169855918845,-74.00029707160044,New York,NY,United States}	{Food,}
4053	Thu May 26 03:04:48 +0000 2011	49fe2391f964a520736f1fe3	{Pipa Tapas Bar}	{40.738278841899486,-73.9893901348114,New York,NY,United States}	{Food,}
4053	Wed May 25 16:50:03 +0000 2011	412d2800f964a520df0c1fe3	{Central Park}	{40.771425615335595,-73.97350072860723,New York,NY,United States}	{Outdoors & Recreation,}
4053	Wed May 25 15:12:13 +0000 2011	427c0500f964a52097211fe3	{The Metropolitan Museum of Art}	{40.778936659294864,-73.96229820007625,New York,NY,United States}	{Museum,Arts & Entertainment,}
4053	Tue May 24 22:35:03 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
4053	Tue May 24 15:29:25 +0000 2011	4bb9dbc353649c74364e48fb	{SFO Terminal 2}	{37.61708693033655,-122.3825454711914,San Francisco,CA,United States}	{Travel & Transport,Airport,}
4053	Tue May 24 15:28:08 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
4053	Mon May 23 02:57:45 +0000 2011	4a5824e5f964a5206db71fe3	{AMC Loews Metreon 16}	{37.7844481241691,-122.40364372730255,San Francisco,CA,United States}	{Shop & Service,Arts & Entertainment,Movie Theater,}
4053	Sun May 22 03:36:56 +0000 2011	49a2545cf964a52094521fe3	{Beretta}	{37.75378447952,-122.42074190019527,San Francisco,CA,United States}	{Nightlife Spot,Food,}
4053	Sat May 21 23:26:06 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sat May 21 01:34:34 +0000 2011	4a43cb01f964a520d2a61fe3	{La Bodeguita del Medio}	{37.42549690578422,-122.14529608776755,Palo Alto,CA,United States}	{Food,}
4053	Fri May 20 01:35:11 +0000 2011	4da89a38fa8c4175d0be1e75	{Papito}	{37.76228359577552,-122.3973839299679,San Francisco,CA,United States}	{Food,}
4053	Sun May 15 23:42:40 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sat May 14 18:55:22 +0000 2011	43dc10aef964a5209a2e1fe3	{Just For You}	{37.7579563893521,-122.38887816667557,San Francisco,CA,United States}	{Food,}
4053	Thu May 12 00:32:53 +0000 2011	4b8efa58f964a520634233e3	{Modern Nail Bar}	{37.75785776868112,-122.38960600720618,San Francisco,CA,United States}	{Shop & Service,}
4053	Wed May 11 02:04:11 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon May 09 23:41:03 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sun May 08 03:06:14 +0000 2011	4b520eedf964a520b66427e3	{Drai's Hollywood}	{34.10097602730849,-118.32541867698268,Los Angeles,CA,United States}	{Nightlife Spot,}
4053	Sun May 08 01:34:24 +0000 2011	49de3759f964a52035601fe3	{Katsuya}	{34.10146190691681,-118.32676355091229,Los Angeles,CA,United States}	{Food,}
4053	Sat May 07 17:36:14 +0000 2011	4a2f650bf964a520c5981fe3	{Long Beach Airport (LGB)}	{33.81851869758065,-118.1443977355957,Long Beach,CA,United States}	{Travel & Transport,}
4053	Sat May 07 15:18:23 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
4053	Sat May 07 02:35:17 +0000 2011	43ecd8f5f964a520472f1fe3	{Koh Samui & The Monkey}	{37.77965585561906,-122.39468993500961,San Francisco,CA,United States}	{Food,}
4053	Fri May 06 23:47:19 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Fri May 06 01:12:53 +0000 2011	4da89a38fa8c4175d0be1e75	{Papito}	{37.76228359577552,-122.3973839299679,San Francisco,CA,United States}	{Food,}
4053	Wed May 04 23:43:28 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Wed May 04 01:55:07 +0000 2011	4d52ee3cbd6ff04da221010d	{Publico Urban Taqueria}	{37.76867612242493,-122.39053540516392,San Francisco,CA,United States}	{Food,}
4053	Wed May 04 00:05:11 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon May 02 23:48:53 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon May 02 04:01:58 +0000 2011	4dbe22544b222080d3ba2167	{Post-Osama Bin Laden World}	{37.77916113632894,-122.41962432861328,San Francisco,CA,United States}	{Outdoors & Recreation,}
4053	Sun May 01 22:28:57 +0000 2011	4bf313f7370e76b0c956bd4a	{Mr and Mrs Miscellaneous}	{37.75780582896658,-122.38829612731934,San Francisco,CA,United States}	{Food,}
4053	Sat Apr 30 16:33:13 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sat Apr 30 02:32:17 +0000 2011	4a78c306f964a52058e61fe3	{Nordstrom Rack}	{37.77049321546259,-122.4069921345698,San Francisco,CA,United States}	{Shop & Service,}
4053	Sat Apr 30 02:21:40 +0000 2011	452144cff964a520c63a1fe3	{Bed Bath & Beyond}	{37.77116769819619,-122.40774438065927,San Francisco,CA,United States}	{Shop & Service,}
4053	Fri Apr 29 23:50:16 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Fri Apr 29 03:34:37 +0000 2011	4da89a38fa8c4175d0be1e75	{Papito}	{37.76228359577552,-122.3973839299679,San Francisco,CA,United States}	{Food,}
4053	Fri Apr 29 01:21:20 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Thu Apr 28 02:46:35 +0000 2011	4a1c397bf964a520257b1fe3	{Greens Restaurant}	{37.80666460115532,-122.43221998214722,San Francisco,CA,United States}	{Food,}
4053	Thu Apr 28 01:01:32 +0000 2011	4b8efa58f964a520634233e3	{Modern Nail Bar}	{37.75785776868112,-122.38960600720618,San Francisco,CA,United States}	{Shop & Service,}
4053	Wed Apr 27 22:25:18 +0000 2011	49fc9f92f964a520c06e1fe3	{Jeremy's}	{37.78252085,-122.39299676,San Francisco,CA,United States}	{Shop & Service,}
4053	Wed Apr 27 19:28:41 +0000 2011	4a46b2dff964a52052a91fe3	{Grasshopper Salon}	{37.782188,-122.393642,San Francisco,CA,United States}	{Shop & Service,}
4053	Wed Apr 27 16:28:28 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Wed Apr 27 00:08:11 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
