207	Fri Aug 12 02:32:10 +0000 2011	4b592165f964a520257e28e3	{Palm Springs Art Museum}	{33.82407489999735,-116.54969905290095,Palm Springs,CA,United States}	{Museum,Arts & Entertainment,}
207	Fri Aug 12 01:19:03 +0000 2011	4ae28521f964a520d68e21e3	{Las Casuelas Terraza}	{33.82074003089456,-116.54658857436642,Palm Springs,CA,United States}	{Nightlife Spot,Food,}
207	Thu Aug 11 19:21:34 +0000 2011	4b6e2b45f964a5204caf2ce3	{California Pizza Kitchen}	{33.720057,-116.389592,Palm Desert,CA,United States}	{Food,}
207	Thu Aug 11 02:41:35 +0000 2011	4c53657e4623be9acf4401f1	{Cinemas Palme D'Or}	{33.72424065602637,-116.3941817374823,,CA,United States}	{Shop & Service,Arts & Entertainment,Movie Theater,}
207	Thu Aug 11 01:41:58 +0000 2011	4c538b7630f92d7fc5d2f1b8	{Fleming's Prime Steakhouse & Wine Bar}	{33.73903408332607,-116.40964789299444,Rancho Mirage,CA,United States}	{Food,}
207	Wed Aug 10 22:44:08 +0000 2011	4b4a4412f964a5206f8126e3	{Starbucks}	{33.721775011605885,-116.36306017124473,Palm Desert,CA,United States}	{Food,}
207	Wed Aug 10 20:48:03 +0000 2011	4c4f9052371520a12a9bd8bf	{Islands Fine Burgers and Drinks}	{33.727089,-116.40242977,Palm Desert,CA,United States}	{Food,}
207	Wed Aug 10 04:33:10 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Tue Aug 09 20:14:59 +0000 2011	4b50cdd6f964a5204b3327e3	{Noodles & Company}	{33.136557978418324,-117.1775548876786,San Marcos,CA,United States}	{Food,}
207	Tue Aug 09 14:21:36 +0000 2011	4ae3573ef964a520b49321e3	{Beach Break Cafe}	{33.175136839517556,-117.3618684891282,Oceanside,CA,United States}	{Food,}
207	Tue Aug 09 00:02:18 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Mon Aug 08 21:51:37 +0000 2011	4b5f8754f964a520abbf29e3	{maidhof bros nautical warehouse}	{32.744679,-117.184428,,,United States}	{Shop & Service,}
207	Mon Aug 08 19:08:43 +0000 2011	4ae4a840f964a520d49c21e3	{Odyssey Greek Restaurant}	{33.1407,-117.192179,San Marcos,CA,United States}	{Food,}
207	Mon Aug 08 03:26:10 +0000 2011	4b50cdd6f964a5204b3327e3	{Noodles & Company}	{33.136557978418324,-117.1775548876786,San Marcos,CA,United States}	{Food,}
207	Sun Aug 07 20:01:31 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Sun Aug 07 15:49:07 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Sun Aug 07 04:07:33 +0000 2011	4b6b2debf964a520dcf72be3	{Sammy's Woodfired Pizza & Grill}	{33.71912825560581,-116.38070583343506,Palm Desert,CA,United States}	{Food,}
207	Sat Aug 06 05:08:12 +0000 2011	4b5271def964a520b17d27e3	{Cheesecake Factory}	{33.739151177296705,-116.40980243682861,Rancho Mirage,CA,United States}	{Food,}
207	Fri Aug 05 13:17:15 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Fri Aug 05 01:18:14 +0000 2011	4bbcba2d07809521f3a7d991	{Chili's Grill & Bar}	{33.197567,-117.24833,Vista,CA,United States}	{Food,}
207	Thu Aug 04 19:32:30 +0000 2011	4b23ff9df964a520b55e24e3	{Panera Bread}	{33.20060212166343,-117.24605642363794,Vista,CA,United States}	{Food,}
207	Wed Aug 03 03:25:25 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Tue Aug 02 20:21:27 +0000 2011	4af87ddff964a520c40d22e3	{Romano's Macaroni Grill}	{33.181972,-117.33071,Oceanside,CA,United States}	{Food,}
207	Tue Aug 02 20:21:26 +0000 2011	4af87ddff964a520c40d22e3	{Romano's Macaroni Grill}	{33.181972,-117.33071,Oceanside,CA,United States}	{Food,}
207	Tue Aug 02 01:36:23 +0000 2011	4c9801d9b6ee236a71d8a4a7	{West Steak Seafood & Spirits}	{33.13513211148031,-117.331006391059,Carlsbad,CA,United States}	{Nightlife Spot,Food,}
207	Sun Jul 31 05:13:49 +0000 2011	49d27ccbf964a520af5b1fe3	{Corner Bakery}	{33.64976147064369,-117.74170160293579,Irvine,CA,United States}	{Food,}
207	Sun Jul 31 00:06:02 +0000 2011	4c1f4c13b306c928c82d68b7	{Los Angeles Memorial Coliseum}	{34.01400974062912,-118.28789591789246,Los Angeles,CA,United States}	{College & University,Arts & Entertainment,College Stadium,}
207	Sat Jul 30 18:23:34 +0000 2011	4b23ff9df964a520b55e24e3	{Panera Bread}	{33.20060212166343,-117.24605642363794,Vista,CA,United States}	{Food,}
207	Sat Jul 30 15:21:08 +0000 2011	4aa3ed13f964a5205e4420e3	{Lake Poway}	{33.00646818086322,-117.01053142547607,San Diego,CA,United States}	{Outdoors & Recreation,}
207	Sat Jul 30 14:56:08 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Sat Jul 30 14:56:08 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Sat Jul 30 01:54:57 +0000 2011	4bd1f0cf77b29c746c9e8d82	{Sushi Cafe}	{33.13281442145801,-117.22973277572572,Vista,CA,United States}	{Food,}
207	Fri Jul 29 19:12:20 +0000 2011	4a8a2787f964a520f90920e3	{Chipotle Mexican Grill}	{33.05224130213268,-117.26153254508972,Encinitas,CA,United States}	{Food,}
207	Thu Jul 28 19:58:30 +0000 2011	4b23ff9df964a520b55e24e3	{Panera Bread}	{33.20060212166343,-117.24605642363794,Vista,CA,United States}	{Food,}
207	Thu Jul 28 17:44:53 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Wed Jul 27 19:40:47 +0000 2011	4b09d45ef964a520571e23e3	{Islands Restaurant}	{33.19285390688202,-117.2530895967481,Vista,CA,United States}	{Food,}
207	Wed Jul 27 19:16:55 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Wed Jul 27 17:27:48 +0000 2011	4bd708ec5631c9b674caa630	{Jamba Juice}	{33.16498201,-117.246363,Vista,CA,United States}	{Food,}
207	Wed Jul 27 02:50:16 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Tue Jul 26 17:03:03 +0000 2011	4db5958a0437fa536a43ab84	{Fletcher Hills Dental Implant & Oral Surgery}	{32.79206,-116.978356,El Cajon,CA,United States}	{Medical Center,Professional & Other Places,}
207	Tue Jul 26 02:58:49 +0000 2011	4b78cf22f964a5202ae32ee3	{Thai Pasta}	{33.08604598045349,-117.26820905,Carlsbad,CA,United States}	{Food,}
207	Mon Jul 25 07:51:31 +0000 2011	4a70c430f964a5205bd81fe3	{In-N-Out Burger}	{32.917632,-117.121942,San Diego,CA,United States}	{Food,}
207	Mon Jul 25 04:47:23 +0000 2011	4c785a2bdf08a1cddc3dd75d	{Stonewall Peak}	{32.96078750630549,-116.57556623322168,Julian,CA,United States}	{Outdoors & Recreation,}
207	Mon Jul 25 03:46:24 +0000 2011	4c3530c166e40f4764e6ca8b	{Cuyamaca Rancho State Park}	{32.95944022492085,-116.57984546950473,Julian,CA,United States}	{Outdoors & Recreation,}
207	Sun Jul 24 20:19:10 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Sun Jul 24 13:36:23 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Sun Jul 24 02:09:33 +0000 2011	4ac7c857f964a520bfb920e3	{The Balboa Theatre}	{32.71454449849501,-117.16123147815682,San Diego,CA,United States}	{Nightlife Spot,Performing Arts Venue,Arts & Entertainment,}
207	Sun Jul 24 00:06:16 +0000 2011	504f86925d24665f0d485081	{The Melting Pot}	{32.870621275957426,-117.22448458347719,San Diego,CA,United States}	{Food,}
207	Sat Jul 23 19:55:05 +0000 2011	4a9b0f32f964a5203d3420e3	{Lotus Thai Cuisine}	{32.74633421666667,-117.1593564748764,San Diego,CA,United States}	{Food,}
207	Sat Jul 23 18:21:10 +0000 2011	4c290f913492a593d858b828	{Girl Scouts, San Diego - Imperial Council}	{32.740371,-117.1522532,San Diego,CA,United States}	{Outdoors & Recreation,Professional & Other Places,}
207	Sat Jul 23 03:10:55 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Sat Jul 23 02:15:08 +0000 2011	4b0b0464f964a5209b2b23e3	{El Callejon Vista}	{33.199962,-117.24541783332825,Vista,CA,United States}	{Food,}
207	Fri Jul 22 01:12:33 +0000 2011	4af304c2f964a520d9e921e3	{Starbucks}	{33.159111001394514,-117.35143628372411,Carlsbad,CA,United States}	{Food,}
207	Fri Jul 22 00:40:35 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Thu Jul 21 18:51:46 +0000 2011	4d45e8ad7e2e5481df0b6f8f	{URBN Coal Fired Pizza}	{33.202028,-117.2422716,Vista,CA,United States}	{Food,}
207	Wed Jul 20 20:44:37 +0000 2011	4af33b93f964a520f4eb21e3	{Surf Brothers Teriyaki}	{33.13102032,-117.260466,Carlsbad,CA,United States}	{Food,}
207	Tue Jul 19 19:59:31 +0000 2011	4ae201d8f964a520ba8921e3	{BJ's Restaurant & Brewhouse}	{33.127201123747774,-117.32402265071869,Carlsbad,CA,United States}	{Food,}
207	Sun Jul 17 19:46:23 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Sun Jul 17 13:36:09 +0000 2011	4bde172b6198c9b67af712ff	{Starbucks}	{33.20111711341237,-117.24464975956589,Vista,CA,United States}	{Food,}
207	Sun Jul 17 04:53:08 +0000 2011	4a2f31fef964a520b5981fe3	{Bare Back Grill}	{32.71467830872844,-117.15908900573316,San Diego,CA,United States}	{Nightlife Spot,Food,}
207	Sun Jul 17 02:26:06 +0000 2011	4b78b2d0f964a5205ede2ee3	{St. Peter's Episcopal Church}	{32.9591719209445,-117.26428475324651,Del Mar,CA,United States}	{Spiritual Center,Professional & Other Places,}
207	Sat Jul 16 22:48:53 +0000 2011	4adb668bf964a520002721e3	{Chipotle Mexican Grill}	{33.182026,-117.33169071666667,Oceanside,CA,United States}	{Food,}
207	Sat Jul 16 22:06:13 +0000 2011	49dbda15f964a5201d5f1fe3	{Apple Store, Carlsbad}	{33.0712563412084,-117.265198794902,Carlsbad,CA,United States}	{Shop & Service,}
207	Sat Jul 16 21:43:55 +0000 2011	4a9c2626f964a5202f3620e3	{REI}	{33.06957063758687,-117.26476192474365,Encinitas,CA,United States}	{Shop & Service,Clothing Store,}
207	Sat Jul 16 16:35:47 +0000 2011	4ae3573ef964a520b49321e3	{Beach Break Cafe}	{33.175136839517556,-117.3618684891282,Oceanside,CA,United States}	{Food,}
207	Sat Jul 16 05:21:38 +0000 2011	451cfbd2f964a520833a1fe3	{John Wayne Airport (SNA)}	{33.67956837093503,-117.86175727844238,Santa Ana,CA,United States}	{Travel & Transport,}
207	Fri Jul 15 21:25:32 +0000 2011	4baa92cef964a520f1753ae3	{Immigration}	{29.98631939211,-95.33279696165916,Houston,TX,United States}	{Travel & Transport,Airport,Government Building,Professional & Other Places,}
207	Fri Jul 15 06:01:32 +0000 2011	4ae83e74f964a5204bae21e3	{London Paddington Railway Station (PAD)}	{51.51651449453611,-0.17706871032714844,Paddington,,United Kingdom}	{Travel & Transport,}
207	Wed Jul 13 20:56:11 +0000 2011	4ac518b9f964a520b1a120e3	{Planet Hollywood}	{51.50907633639145,-0.13246893882751465,London,Greater London,United Kingdom}	{Food,}
207	Wed Jul 13 17:37:58 +0000 2011	4b76c43df964a520a65d2ee3	{Caff? Concerto}	{51.5069828834902,-0.22121787071228027,Shepherd's Bush,Greater London,United Kingdom}	{Food,}
207	Wed Jul 13 17:36:51 +0000 2011	4bb22184f964a52095bb3ce3	{Hollister Co.}	{51.507399,-0.221262,London,Greater London,United Kingdom}	{Shop & Service,Clothing Store,}
207	Mon Jul 11 13:34:53 +0000 2011	4c8381952f1c236a724e4343	{Patisserie Valerie}	{51.382298190842576,-2.359122988685815,Bath,Somerset,United Kingdom}	{Food,}
207	Sat Jul 09 10:34:52 +0000 2011	4ad709d9f964a520810821e3	{Starbucks}	{51.547721148339946,-0.18252164125442505,Camden,,United Kingdom}	{Food,}
207	Fri Jul 08 14:49:18 +0000 2011	4c0d6cdf2466a593988f7721	{Palmers Lodge Swiss Cottage Boutique Hostel}	{51.54577459101592,-0.17629623413085938,London,Greater London,United Kingdom}	{Travel & Transport,Hotel,}
207	Thu Jul 07 23:38:19 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
207	Thu Jul 07 20:56:50 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
207	Thu Jul 07 04:49:13 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Thu Jul 07 04:49:13 +0000 2011	4b62698bf964a52080462ae3	{Chipotle Mexican Grill}	{33.20064884,-117.245091,Vista,CA,United States}	{Food,}
207	Thu Jul 07 04:48:58 +0000 2011	4d6d35e7423d5481d239ebb1	{Subway (Krikorian)}	{33.20045746666667,-117.24489328,Vista,CA,United States}	{Food,}
207	Wed Jul 06 20:24:45 +0000 2011	4d4e0f4c819554817df4de93	{Thai Pasta}	{33.16955358801158,-117.2135973088436,Vista,CA,United States}	{Food,}
