2198	Wed Aug 10 21:03:16 +0000 2011	4ca4f838f47ea143c0eb5221	{ATI Physical Therapy}	{41.58826768398285,-87.793257,Tinley Park,IL,United States}	{Professional & Other Places,}
2198	Sat Aug 06 17:48:20 +0000 2011	4bc475a274a9a59335d0d5f6	{Chase Bank}	{42.43910223009408,-83.43776607844582,Northville,MI,United States}	{Shop & Service,}
===
2198	Fri Feb 04 08:08:04 +0000 2011	4b7b8f27f964a52049672fe3	{Hyde Lounge}	{34.0981574950493,-118.36480782529584,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Fri Feb 04 07:23:54 +0000 2011	457a677bf964a520e53e1fe3	{The Palm}	{34.083044,-118.387256,West Hollywood,CA,United States}	{Food,}
2198	Fri Feb 04 07:20:17 +0000 2011	457a677bf964a520e53e1fe3	{The Palm}	{34.083044,-118.387256,West Hollywood,CA,United States}	{Food,}
2198	Thu Feb 03 06:50:16 +0000 2011	4c811649d6ebbfb7c3ac41a4	{Cleo}	{34.10234730710871,-118.32672930378276,Los Angeles,CA,United States}	{Food,}
2198	Thu Feb 03 05:10:57 +0000 2011	47ed4758f964a5206a4e1fe3	{Pink Taco}	{34.05904154805371,-118.42042922973633,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2198	Sun Jan 30 08:36:21 +0000 2011	4106ec80f964a520870b1fe3	{The Fonda Theatre}	{34.10127768296285,-118.32327157258987,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
2198	Sat Jan 29 07:57:14 +0000 2011	4a937d08f964a520cc1f20e3	{Playhouse Hollywood}	{34.10126207355933,-118.33145003579023,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Thu Jan 27 08:24:08 +0000 2011	4bc8b1b90050b713f9f0ba3b	{The Colony}	{34.10266479527161,-118.32983434870022,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Thu Jan 27 07:24:28 +0000 2011	4cff0c2d202e224bae50ac2a	{Eden}	{34.10115224523259,-118.33237998640938,Los Angeles,CA,United States}	{Nightlife Spot,Professional & Other Places,}
2198	Thu Jan 27 04:16:34 +0000 2011	4ada339ff964a520e41f21e3	{Trader Joe's}	{34.0976174943787,-118.36536136151064,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
2198	Wed Jan 26 09:35:13 +0000 2011	4d315fa38c42a1cdcb07de5d	{Roxbury}	{34.100971274823486,-118.32827612555799,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Mon Jan 24 19:08:44 +0000 2011	4c6b2deb9669e21e0f9caa51	{Pool at 7950 West Sunset}	{34.097255,-118.363285,West Hollywood,CA,United States}	{Outdoors & Recreation,}
2198	Mon Jan 24 17:04:27 +0000 2011	4a9fceaaf964a520583d20e3	{The Griddle Cafe}	{34.097870604426724,-118.3622682094574,Los Angeles,CA,United States}	{Food,}
2198	Mon Jan 24 03:13:26 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
2198	Sun Jan 16 16:14:20 +0000 2011	4d31297cf8c9224b6177a4d2	{Magna Marbella}	{36.506794749944575,-4.977433044485987,Marbella,Spain,Spain}	{Travel & Transport,Hotel,}
2198	Sun Jan 16 16:14:20 +0000 2011	4d31297cf8c9224b6177a4d2	{Magna Marbella}	{36.506794749944575,-4.977433044485987,Marbella,Spain,Spain}	{Travel & Transport,Hotel,}
2198	Sat Jan 15 04:58:56 +0000 2011	4d31297cf8c9224b6177a4d2	{Magna Marbella}	{36.506794749944575,-4.977433044485987,Marbella,Spain,Spain}	{Travel & Transport,Hotel,}
2198	Sat Jan 15 04:56:36 +0000 2011	4d2e0d79ad3a8cfaf98f90bd	{Magna Marbella}	{36.513638412614824,-4.970749227095258,Marbella,Andalusia,Spain}	{Travel & Transport,Hotel,}
2198	Fri Jan 14 17:34:11 +0000 2011	4c53ff1106901b8dab7d0c4b	{Magna Golf}	{36.50551370263823,-4.976235278152864,,,Spain}	{Outdoors & Recreation,Athletics & Sports,}
2198	Thu Jan 13 10:21:54 +0000 2011	4b7eaa26f964a520fff72fe3	{Magna Cafe}	{36.505634807889905,-4.97654914855957,,,Spain}	{Food,}
2198	Wed Jan 12 20:23:19 +0000 2011	4d2e0d79ad3a8cfaf98f90bd	{Magna Marbella}	{36.513638412614824,-4.970749227095258,Marbella,Andalusia,Spain}	{Travel & Transport,Hotel,}
2198	Wed Jan 12 00:51:13 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
2198	Wed Jan 05 23:11:54 +0000 2011	4d24fa933574a143cecd49d1	{The Zoi HQ}	{34.04883158,-118.46125944,Los Angeles,CA,United States}	{Professional & Other Places,}
2198	Mon Jan 03 08:08:27 +0000 2011	4c53b825479fc928da82ef91	{Sur Restaurant and Bar}	{34.08128472261218,-118.38532739310916,West Hollywood,CA,United States}	{Nightlife Spot,Food,}
2198	Sun Jan 02 07:36:57 +0000 2011	4bef6d47c80dc92822fb27e3	{P-Litty's Villa}	{34.09675061702728,-118.35838437080383,Los Angeles,CA,United States}	{Nightlife Spot,Outdoors & Recreation,}
2198	Sat Jan 01 08:31:27 +0000 2011	4a937d08f964a520cc1f20e3	{Playhouse Hollywood}	{34.10126207355933,-118.33145003579023,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Thu Dec 30 07:15:00 +0000 2010	4bc8b1b90050b713f9f0ba3b	{The Colony}	{34.10266479527161,-118.32983434870022,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Thu Dec 30 05:48:07 +0000 2010	49de371cf964a52034601fe3	{Beso Restaurant}	{34.101304334926965,-118.3283543586731,Los Angeles,CA,United States}	{Food,}
2198	Mon Dec 27 20:10:34 +0000 2010	4a179fb5f964a5206b791fe3	{Six Flags Magic Mountain}	{34.42369099064766,-118.5944690274224,Valencia,CA,United States}	{Arts & Entertainment,Theme Park,}
2198	Mon Dec 27 12:35:18 +0000 2010	4bef6d47c80dc92822fb27e3	{P-Litty's Villa}	{34.09675061702728,-118.35838437080383,Los Angeles,CA,United States}	{Nightlife Spot,Outdoors & Recreation,}
2198	Mon Dec 27 06:41:50 +0000 2010	4bdd067f4ffaa593fda56ef7	{Living Room Bar}	{34.10124204514744,-118.3256562235475,Hollywood,CA,United States}	{Nightlife Spot,}
2198	Thu Dec 23 08:16:47 +0000 2010	4bc8b1b90050b713f9f0ba3b	{The Colony}	{34.10266479527161,-118.32983434870022,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Wed Dec 22 07:27:27 +0000 2010	4ba3f29df964a520787038e3	{Trousdale}	{34.09023926536517,-118.39260222190137,West Hollywood,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
2198	Mon Dec 20 00:32:42 +0000 2010	4bdda3150ee3a593c3042eb0	{7950 West Sunset}	{34.09754572082684,-118.36351242930914,Los Angeles,CA,United States}	{Residence,}
2198	Sun Dec 19 07:56:39 +0000 2010	4106ec80f964a520870b1fe3	{The Fonda Theatre}	{34.10127768296285,-118.32327157258987,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
2198	Sun Dec 19 07:54:37 +0000 2010	4106ec80f964a520870b1fe3	{The Fonda Theatre}	{34.10127768296285,-118.32327157258987,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
2198	Thu Dec 16 08:40:38 +0000 2010	4bc8b1b90050b713f9f0ba3b	{The Colony}	{34.10266479527161,-118.32983434870022,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Thu Dec 16 05:29:46 +0000 2010	4c811649d6ebbfb7c3ac41a4	{Cleo}	{34.10234730710871,-118.32672930378276,Los Angeles,CA,United States}	{Food,}
2198	Tue Dec 14 04:18:11 +0000 2010	4ac923d4f964a520d5be20e3	{Bristol Farms}	{34.09781475313787,-118.3613496093967,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
2198	Tue Dec 07 01:18:37 +0000 2010	49c3c2ecf964a52074561fe3	{Whole Foods Market}	{34.091532,-118.360822,West Hollywood,CA,United States}	{Shop & Service,Food & Drink Shop,}
2198	Sun Dec 05 10:18:09 +0000 2010	44732f28f964a520a5331fe3	{Avalon Hollywood}	{34.10266857469119,-118.32707748261049,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
2198	Sun Dec 05 08:14:13 +0000 2010	4ab5e2bff964a520337620e3	{Guys & Dolls}	{34.07696,-118.380962,Los Angeles,CA,United States}	{Nightlife Spot,}
2198	Thu Dec 02 07:08:57 +0000 2010	4bc8b1b90050b713f9f0ba3b	{The Colony}	{34.10266479527161,-118.32983434870022,Los Angeles,CA,United States}	{Nightlife Spot,}
